Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
*******Elemento Economico: Servicos de Consultoria;1.200.000,00;1.200.000,00;484.560,00;484.560,00
********Categoria da Despesa: Despesas Correntes;1.200.000,00;1.200.000,00;484.560,00;484.560,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.200.000,00;1.200.000,00;484.560,00;484.560,00
**********Fonte: Tesouro Municipal;1.200.000,00;1.200.000,00;484.560,00;484.560,00
****Sub-Funcao: Suporte Profilatico e Terapeutico;1.500.000,00;976.316,79;881.125,00;344.058,35
*****Programa: Capacitacao do funcionalismo;1.500.000,00;976.316,79;881.125,00;344.058,35
******Projeto/Atividade: Promocao a Saude do Servidor Municipal;1.500.000,00;976.316,79;881.125,00;344.058,35
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.500.000,00;976.316,79;881.125,00;344.058,35
********Categoria da Despesa: Despesas Correntes;1.500.000,00;976.316,79;881.125,00;344.058,35
*********Modalidade da Despesa: Aplicacoes Diretas;1.500.000,00;976.316,79;881.125,00;344.058,35
**********Fonte: Tesouro Municipal;1.500.000,00;976.316,79;881.125,00;344.058,35
****Sub-Funcao: Tecnologia da Informacao;7.602.000,00;27.382.188,44;25.575.667,80;25.482.320,16
*****Programa: Agilidade nos processos internos;2.600.000,00;102.701,05;0,00;0,00
******Projeto/Atividade: Melhoria na Qualidade do Atendimento ao Cidadao;1.000.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Praca de Atendimento Movel;500.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Processo Eletronico - E-Processo;1.000.000,00;701,05;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000.000,00;701,05;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.000,00;701,05;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;701,05;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;701,05;0,00;0,00
******Projeto/Atividade: Sistema Central de Rec. Humanos, Logistica, Suprimentos e Patrimonio;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*****Programa: Eficiencia e transparencia na gestao dos recursos;3.501.000,00;1.277.457,60;276.230,83;276.230,83
******Projeto/Atividade: Gerenciamento Eletronico de Fiscalizacao - SGF;1.500.000,00;276.457,60;276.230,83;276.230,83
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.500.000,00;276.457,60;276.230,83;276.230,83
********Categoria da Despesa: Despesas de Capital;1.500.000,00;276.457,60;276.230,83;276.230,83
*********Modalidade da Despesa: Aplicacoes Diretas;1.500.000,00;276.457,60;276.230,83;276.230,83
**********Fonte: Tesouro Municipal;1.500.000,00;276.457,60;276.230,83;276.230,83
******Projeto/Atividade: Indicadores de Desempenho e Resultado da Gestao;500.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;0,00;0,00;0,00
******Projeto/Atividade: Moradia Economica - Projetos Pre-Aprovados;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Programa de Olho na Via;500.000,00;0,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;0,00;0,00;0,00
******Projeto/Atividade: Sistema de Licenca de Construcao - SLC;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
*****Programa: Incentivo ao empreendedorismo e ao ambiente de negocios;1.500.000,00;1.001.029,79;299.436,97;206.089,33
******Projeto/Atividade: MEI - Empreendedor Individual;500.000,00;1.029,79;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;1.029,79;0,00;0,00
********Categoria da Despesa: Despesas de Capital;500.000,00;1.029,79;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;1.029,79;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;1.029,79;0,00;0,00
******Projeto/Atividade: Sistema de Licenca de Funcionamento Automatizado - SLEA;1.000.000,00;1.000.000,00;299.436,97;206.089,33
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000.000,00;1.000.000,00;299.436,97;206.089,33
********Categoria da Despesa: Despesas de Capital;1.000.000,00;1.000.000,00;299.436,97;206.089,33
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.000.000,00;299.436,97;206.089,33
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;299.436,97;206.089,33
*****Programa: Sistema de informacao e processamento de dados;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
******Projeto/Atividade: Aumento de Capital da Empresa de Tecnologia da Informacao e Comunicacao- PRODAM;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
*******Elemento Economico: Constituicao ou Aumento de Capital de Empresas;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
********Categoria da Despesa: Despesas de Capital;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
**********Fonte: Tesouro Municipal;1.000,00;25.001.000,00;25.000.000,00;25.000.000,00
***Funcao: Saude;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
*****Programa: Acesso a saude e qualidade no atendimento - Assistencia farmaceutica;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
******Projeto/Atividade: Servidores Comissionados no Hospital Serv. Publico Municipal - HSPM;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
********Categoria da Despesa: Despesas Correntes;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
*********Modalidade da Despesa: Aplicacoes Diretas;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
**********Fonte: Tesouro Municipal;18.176.002,00;15.998.189,00;13.764.223,48;13.764.223,48
***Funcao: Trabalho;24.000.000,00;24.000.000,00;22.761.041,16;18.623.209,34
****Sub-Funcao: Relacoes de Trabalho;24.000.000,00;24.000.000,00;22.761.041,16;18.623.209,34
*****Programa: Suporte administrativo;24.000.000,00;24.000.000,00;22.761.041,16;18.623.209,34
******Projeto/Atividade: Concessao de Bolsas Auxilio - Niveis Superior e Medio;24.000.000,00;24.000.000,00;22.761.041,16;18.623.209,34
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;925,46;925,46;925,46
********Categoria da Despesa: Despesas Correntes;0,00;925,46;925,46;925,46
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;0,00;925,46;925,46;925,46
**********Fonte: Tesouro Municipal;0,00;925,46;925,46;925,46
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;4.728.000,00;4.728.000,00;4.492.000,00;3.661.574,34
********Categoria da Despesa: Despesas Correntes;4.728.000,00;4.728.000,00;4.492.000,00;3.661.574,34
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;4.728.000,00;4.728.000,00;4.492.000,00;3.661.574,34
**********Fonte: Tesouro Municipal;4.728.000,00;4.728.000,00;4.492.000,00;3.661.574,34
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;18.720.000,00;18.720.000,00;17.827.860,00;14.604.389,45
********Categoria da Despesa: Despesas Correntes;18.720.000,00;18.720.000,00;17.827.860,00;14.604.389,45
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;18.720.000,00;18.720.000,00;17.827.860,00;14.604.389,45
**********Fonte: Tesouro Municipal;18.720.000,00;18.720.000,00;17.827.860,00;14.604.389,45
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;552.000,00;551.074,54;440.255,70;356.320,09
********Categoria da Despesa: Despesas Correntes;552.000,00;551.074,54;440.255,70;356.320,09
*********Modalidade da Despesa: Aplicacoes Diretas;552.000,00;551.074,54;440.255,70;356.320,09
**********Fonte: Tesouro Municipal;552.000,00;551.074,54;440.255,70;356.320,09
***Funcao: Urbanismo;90.422.423,00;126.174.477,81;124.397.926,64;105.979.704,69
****Sub-Funcao: Administracao Geral;63.615.544,00;65.873.156,68;64.204.033,54;58.149.540,26
*****Programa: Suporte administrativo;63.615.544,00;65.873.156,68;64.204.033,54;58.149.540,26
******Projeto/Atividade: Administracao da Secretaria Municipal de Planejamento, Orcamento e Gestao;63.615.544,00;65.873.156,68;64.204.033,54;58.149.540,26
*******Elemento Economico: Auxilio-Alimentacao;3.082.881,00;3.290.465,75;3.004.777,49;3.004.777,49
********Categoria da Despesa: Despesas Correntes;3.082.881,00;3.290.465,75;3.004.777,49;3.004.777,49
*********Modalidade da Despesa: Aplicacoes Diretas;3.082.881,00;3.290.465,75;3.004.777,49;3.004.777,49
**********Fonte: Tesouro Municipal;3.082.881,00;3.290.465,75;3.004.777,49;3.004.777,49
*******Elemento Economico: Auxilio-Transporte;698.499,00;739.127,12;680.954,66;680.954,66
********Categoria da Despesa: Despesas Correntes;698.499,00;739.127,12;680.954,66;680.954,66
*********Modalidade da Despesa: Aplicacoes Diretas;698.499,00;739.127,12;680.954,66;680.954,66
**********Fonte: Tesouro Municipal;698.499,00;739.127,12;680.954,66;680.954,66
*******Elemento Economico: Contribuicoes;9.000,00;7.180,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;9.000,00;7.180,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.000,00;7.180,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.000,00;7.180,00;0,00;0,00
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;184.576,95;184.422,63;173.724,19
********Categoria da Despesa: Despesas Correntes;0,00;184.576,95;184.422,63;173.724,19
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;184.576,95;184.422,63;173.724,19
**********Fonte: Tesouro Municipal;0,00;184.576,95;184.422,63;173.724,19
*******Elemento Economico: Diarias - Civil;131.000,00;131.000,00;993,92;993,92
********Categoria da Despesa: Despesas Correntes;131.000,00;131.000,00;993,92;993,92
*********Modalidade da Despesa: Aplicacoes Diretas;131.000,00;131.000,00;993,92;993,92
**********Fonte: Tesouro Municipal;131.000,00;131.000,00;993,92;993,92
*******Elemento Economico: Equipamentos e Material Permanente;1.735.000,00;756.990,04;151.954,77;145.054,17
********Categoria da Despesa: Despesas de Capital;1.735.000,00;756.990,04;151.954,77;145.054,17
*********Modalidade da Despesa: Aplicacoes Diretas;1.735.000,00;756.990,04;151.954,77;145.054,17
**********Fonte: Tesouro Municipal;1.735.000,00;756.990,04;151.954,77;145.054,17
*******Elemento Economico: Locacao de Mao-de-Obra;113.000,00;107.550,54;107.550,54;86.324,38
********Categoria da Despesa: Despesas Correntes;113.000,00;107.550,54;107.550,54;86.324,38
*********Modalidade da Despesa: Aplicacoes Diretas;113.000,00;107.550,54;107.550,54;86.324,38
**********Fonte: Tesouro Municipal;113.000,00;107.550,54;107.550,54;86.324,38
*******Elemento Economico: Material de Consumo;365.000,00;277.153,57;201.489,04;148.830,52
********Categoria da Despesa: Despesas Correntes;365.000,00;277.153,57;201.489,04;148.830,52
*********Modalidade da Despesa: Aplicacoes Diretas;365.000,00;277.153,57;201.489,04;148.830,52
**********Fonte: Tesouro Municipal;365.000,00;277.153,57;201.489,04;148.830,52
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;33.000,00;33.000,00;20.140,86;13.350,25
********Categoria da Despesa: Despesas Correntes;33.000,00;33.000,00;20.140,86;13.350,25
*********Modalidade da Despesa: Aplicacoes Diretas;33.000,00;33.000,00;20.140,86;13.350,25
**********Fonte: Tesouro Municipal;33.000,00;33.000,00;20.140,86;13.350,25
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;600.000,00;663.163,00;663.129,66;528.436,46
********Categoria da Despesa: Despesas Correntes;600.000,00;663.163,00;663.129,66;528.436,46
*********Modalidade da Despesa: Aplicacoes Diretas;600.000,00;663.163,00;663.129,66;528.436,46
**********Fonte: Tesouro Municipal;600.000,00;663.163,00;663.129,66;528.436,46
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;17.597.000,00;18.908.408,19;18.758.106,26;12.964.115,25
********Categoria da Despesa: Despesas Correntes;17.597.000,00;18.908.408,19;18.758.106,26;12.964.115,25
*********Modalidade da Despesa: Aplicacoes Diretas;17.597.000,00;18.908.408,19;18.758.106,26;12.964.115,25
**********Fonte: Tesouro Municipal;17.597.000,00;18.908.408,19;18.758.106,26;12.964.115,25
*******Elemento Economico: Passagens e Despesas com Locomocao;300.000,00;54.431,51;53.854,95;26.320,21
********Categoria da Despesa: Despesas Correntes;300.000,00;54.431,51;53.854,95;26.320,21
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;54.431,51;53.854,95;26.320,21
**********Fonte: Tesouro Municipal;300.000,00;54.431,51;53.854,95;26.320,21
*******Elemento Economico: Servicos de Consultoria;750.000,00;341.133,01;0,00;0,00
********Categoria da Despesa: Despesas Correntes;750.000,00;341.133,01;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;750.000,00;341.133,01;0,00;0,00
**********Fonte: Tesouro Municipal;750.000,00;341.133,01;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;38.201.164,00;40.378.977,00;40.376.658,76;40.376.658,76
********Categoria da Despesa: Despesas Correntes;38.201.164,00;40.378.977,00;40.376.658,76;40.376.658,76
*********Modalidade da Despesa: Aplicacoes Diretas;38.201.164,00;40.378.977,00;40.376.658,76;40.376.658,76
**********Fonte: Tesouro Municipal;38.201.164,00;40.378.977,00;40.376.658,76;40.376.658,76
****Sub-Funcao: Tecnologia da Informacao;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
*****Programa: Sistema de informacao e processamento de dados;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
********Categoria da Despesa: Despesas Correntes;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
*********Modalidade da Despesa: Aplicacoes Diretas;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
**********Fonte: Tesouro Municipal;26.806.879,00;60.301.321,13;60.193.893,10;47.830.164,43
*Orgao: Secretaria Municipal de Relacoes Internacionais;8.544.070,00;19.545.821,60;15.204.365,64;11.300.115,27
**Unidade: Gabinete do Secretario;8.544.070,00;19.545.821,60;15.204.365,64;11.300.115,27
***Funcao: Relacoes Exteriores;8.544.070,00;19.545.821,60;15.204.365,64;11.300.115,27
****Sub-Funcao: Administracao Geral;4.497.524,00;4.083.775,60;3.210.550,73;2.006.791,43
*****Programa: Suporte administrativo;4.497.524,00;4.083.775,60;3.210.550,73;2.006.791,43
******Projeto/Atividade: Administracao da Secretaria Municipal de Relacoes Internacionais;4.497.524,00;4.083.775,60;3.210.550,73;2.006.791,43
*******Elemento Economico: Auxilio-Alimentacao;97.975,00;134.726,60;113.985,69;113.985,69
********Categoria da Despesa: Despesas Correntes;97.975,00;134.726,60;113.985,69;113.985,69
*********Modalidade da Despesa: Aplicacoes Diretas;97.975,00;134.726,60;113.985,69;113.985,69
**********Fonte: Tesouro Municipal;97.975,00;134.726,60;113.985,69;113.985,69
*******Elemento Economico: Auxilio-Transporte;22.101,00;27.101,00;22.191,78;22.191,78
********Categoria da Despesa: Despesas Correntes;22.101,00;27.101,00;22.191,78;22.191,78
*********Modalidade da Despesa: Aplicacoes Diretas;22.101,00;27.101,00;22.191,78;22.191,78
**********Fonte: Tesouro Municipal;22.101,00;27.101,00;22.191,78;22.191,78
*******Elemento Economico: Diarias - Civil;30.000,00;130.000,00;60.250,82;60.250,82
