Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;114.431,00;27.215,50;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;114.431,00;27.215,50;0,00;0,00
**********Fonte: Tesouro Municipal;114.431,00;27.215,50;0,00;0,00
********Elemento Economico: Servicos de Consultoria;35.273,00;2.182,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.273,00;2.182,00;0,00;0,00
**********Fonte: Operacoes de Credito;30.909,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.364,00;2.182,00;0,00;0,00
*****Programa: Iluminacao  Publica;1.000,00;0,00;0,00;0,00
******Projeto/Atividade: Construcao de Almoxarifado e Laboratorio Luminotecnico - ILUME;1.000,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;0,00;0,00;0,00
********Elemento Economico: Obras e Instalacoes;1.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;0,00;0,00;0,00
*****Programa: Revitalizacao de Areas Urbanas;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Parceria Publico Privada - E3500;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;327.907,00;830.974,87;805.797,23;751.405,75
*****Programa: Sistema de Informacao e Processamento de Dados;327.907,00;830.974,87;805.797,23;751.405,75
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;327.907,00;830.974,87;805.797,23;751.405,75
*******Categoria da Despesa: Despesas Correntes;97.774,00;760.755,87;735.578,23;681.186,75
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;524.372,18;524.372,18;524.372,18
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;524.372,18;524.372,18;524.372,18
**********Fonte: Tesouro Municipal;0,00;524.372,18;524.372,18;524.372,18
********Elemento Economico: Material de Consumo;47.774,00;34.921,96;34.921,96;14.224,46
*********Modalidade da Despesa: Aplicacoes Diretas;47.774,00;34.921,96;34.921,96;14.224,46
**********Fonte: Tesouro Municipal;47.774,00;34.921,96;34.921,96;14.224,46
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;50.000,00;201.461,73;176.284,09;142.590,11
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;201.461,73;176.284,09;142.590,11
**********Fonte: Tesouro Municipal;50.000,00;201.461,73;176.284,09;142.590,11
*******Categoria da Despesa: Despesas de Capital;230.133,00;70.219,00;70.219,00;70.219,00
********Elemento Economico: Equipamentos e Material Permanente;230.133,00;70.219,00;70.219,00;70.219,00
*********Modalidade da Despesa: Aplicacoes Diretas;230.133,00;70.219,00;70.219,00;70.219,00
**********Fonte: Tesouro Municipal;230.133,00;70.219,00;70.219,00;70.219,00
*Orgao: Secretaria Municipal de Transportes;1.485.056.759,00;2.018.875.202,41;1.828.780.202,73;1.762.883.051,28
**Unidade: Gabinete do Secretario;1.485.056.759,00;2.018.875.202,41;1.828.780.202,73;1.762.883.051,28
***Funcao: Previdencia Social;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
****Sub-Funcao: Previdencia Complementar;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
*****Programa: Suporte Administrativo;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
******Projeto/Atividade: Aposentadoria Complementar aos Servidores da Sao Paulo Transporte S/A;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
*******Categoria da Despesa: Despesas Correntes;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
********Elemento Economico: Contribuicoes;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
*********Modalidade da Despesa: Aplicacoes Diretas;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
**********Fonte: Tesouro Municipal;32.053.000,00;32.422.973,08;32.096.804,02;32.096.804,02
***Funcao: Transporte;1.453.003.759,00;1.986.452.229,33;1.796.683.398,71;1.730.786.247,26
****Sub-Funcao: Administracao Geral;13.627.507,00;13.079.822,00;7.855.186,77;7.221.897,71
*****Programa: Suporte Administrativo;13.627.507,00;13.079.822,00;7.855.186,77;7.221.897,71
******Projeto/Atividade: Administracao da Secretaria Municipal de Transportes;13.625.507,00;13.077.822,00;7.855.186,77;7.221.897,71
*******Categoria da Despesa: Despesas Correntes;13.025.507,00;12.477.822,00;7.835.704,31;7.202.415,25
********Elemento Economico: Auxilio-Alimentacao;644.720,00;577.035,00;419.140,77;419.140,77
*********Modalidade da Despesa: Aplicacoes Diretas;644.720,00;577.035,00;419.140,77;419.140,77
**********Fonte: Tesouro Municipal;644.720,00;577.035,00;419.140,77;419.140,77
********Elemento Economico: Auxilio-Transporte;132.000,00;132.000,00;118.222,97;118.222,97
*********Modalidade da Despesa: Aplicacoes Diretas;132.000,00;132.000,00;118.222,97;118.222,97
**********Fonte: Tesouro Municipal;132.000,00;132.000,00;118.222,97;118.222,97
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;13.185,70;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;13.185,70;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;13.185,70;0,00;0,00
********Elemento Economico: Diarias - Civil;35.000,00;35.000,00;7.189,02;7.189,02
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;35.000,00;7.189,02;7.189,02
**********Fonte: Tesouro Municipal;35.000,00;35.000,00;7.189,02;7.189,02
********Elemento Economico: Locacao de Mao-de-Obra;95.000,00;95.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;95.000,00;95.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;95.000,00;95.000,00;0,00;0,00
********Elemento Economico: Material de Consumo;250.000,00;250.000,00;43.976,50;42.816,50
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;43.976,50;42.816,50
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;43.976,50;42.816,50
********Elemento Economico: Obrigacoes Tributarias e Contributivas;45.000,00;45.000,00;32.226,10;32.226,10
*********Modalidade da Despesa: Aplicacoes Diretas;45.000,00;45.000,00;32.226,10;32.226,10
**********Fonte: Tesouro Municipal;45.000,00;45.000,00;32.226,10;32.226,10
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;200.000,00;200.000,00;143.429,31;143.429,31
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;143.429,31;143.429,31
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;143.429,31;143.429,31
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.534.000,00;4.520.814,30;1.416.463,50;784.334,44
*********Modalidade da Despesa: Aplicacoes Diretas;4.534.000,00;4.520.814,30;1.416.463,50;784.334,44
**********Fonte: Tesouro Municipal;4.534.000,00;4.520.814,30;1.416.463,50;784.334,44
********Elemento Economico: Passagens e Despesas com Locomocao;35.000,00;35.000,00;7.505,61;7.505,61
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;35.000,00;7.505,61;7.505,61
**********Fonte: Tesouro Municipal;35.000,00;35.000,00;7.505,61;7.505,61
********Elemento Economico: Servicos de Consultoria;911.000,00;911.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;911.000,00;911.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;911.000,00;911.000,00;0,00;0,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;6.143.787,00;5.663.787,00;5.647.550,53;5.647.550,53
*********Modalidade da Despesa: Aplicacoes Diretas;6.143.787,00;5.663.787,00;5.647.550,53;5.647.550,53
**********Fonte: Tesouro Municipal;6.143.787,00;5.663.787,00;5.647.550,53;5.647.550,53
*******Categoria da Despesa: Despesas de Capital;600.000,00;600.000,00;19.482,46;19.482,46
********Elemento Economico: Equipamentos e Material Permanente;600.000,00;600.000,00;19.482,46;19.482,46
*********Modalidade da Despesa: Aplicacoes Diretas;600.000,00;600.000,00;19.482,46;19.482,46
**********Fonte: Tesouro Municipal;600.000,00;600.000,00;19.482,46;19.482,46
******Projeto/Atividade: Consorcio Publico;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Parceria Publico-Privada;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Energia Eletrica;17.630.000,00;17.630.000,00;15.000.000,00;9.847.034,15
*****Programa: Mobilidade e Acessibilidade;17.630.000,00;17.630.000,00;15.000.000,00;9.847.034,15
******Projeto/Atividade: Energizacao de Semaforos e Sinalizacao;17.130.000,00;17.130.000,00;15.000.000,00;9.847.034,15
*******Categoria da Despesa: Despesas Correntes;17.130.000,00;17.130.000,00;15.000.000,00;9.847.034,15
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;17.130.000,00;17.130.000,00;15.000.000,00;9.847.034,15
*********Modalidade da Despesa: Aplicacoes Diretas;17.130.000,00;17.130.000,00;15.000.000,00;9.847.034,15
**********Fonte: Tesouro Municipal;17.130.000,00;17.130.000,00;15.000.000,00;9.847.034,15
******Projeto/Atividade: Implantacao de Sinalizacao de Transito ao redor de 200 Escolas - E3145;500.000,00;500.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;500.000,00;500.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
****Sub-Funcao: Formacao de Recursos Humanos;20.000,00;20.000,00;0,00;0,00
*****Programa: Fortalecimento Institucional e Melhoria da Gestao;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Formacao e Aperfeicoamento dos Profissionais da PMSP;20.000,00;20.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
****Sub-Funcao: Policiamento;110.000,00;110.000,00;0,00;0,00
*****Programa: Policiamento de Transito;110.000,00;110.000,00;0,00;0,00
******Projeto/Atividade: Manutencao do Policiamento de Transito;110.000,00;110.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;70.000,00;70.000,00;0,00;0,00
********Elemento Economico: Material de Consumo;30.000,00;30.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;30.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;30.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;40.000,00;40.000,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
****Sub-Funcao: Tecnologia da Informacao;27.954.910,00;27.954.910,00;22.511.136,19;18.549.526,59
*****Programa: Sistema de Informacao e Processamento de Dados;27.954.910,00;27.954.910,00;22.511.136,19;18.549.526,59
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;27.954.910,00;27.954.910,00;22.511.136,19;18.549.526,59
*******Categoria da Despesa: Despesas Correntes;27.094.810,00;27.094.810,00;22.511.136,19;18.549.526,59
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.393.771,12;1.210.295,92;1.117.389,31
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.393.771,12;1.210.295,92;1.117.389,31
**********Fonte: Tesouro Municipal;0,00;1.393.771,12;1.210.295,92;1.117.389,31
********Elemento Economico: Material de Consumo;239.000,00;239.000,00;64.228,62;64.228,62
*********Modalidade da Despesa: Aplicacoes Diretas;239.000,00;239.000,00;64.228,62;64.228,62
**********Fonte: Tesouro Municipal;239.000,00;239.000,00;64.228,62;64.228,62
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;26.855.810,00;25.462.038,88;21.236.611,65;17.367.908,66
*********Modalidade da Despesa: Aplicacoes Diretas;26.855.810,00;25.462.038,88;21.236.611,65;17.367.908,66
**********Fonte: Tesouro Municipal;26.855.810,00;25.462.038,88;21.236.611,65;17.367.908,66
*******Categoria da Despesa: Despesas de Capital;860.100,00;860.100,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;860.100,00;860.100,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;860.100,00;860.100,00;0,00;0,00
**********Fonte: Tesouro Municipal;860.100,00;860.100,00;0,00;0,00
****Sub-Funcao: Transporte Ferroviario;1.000,00;275.001.000,00;275.000.000,00;275.000.000,00
*****Programa: Integracao Metropolitana;1.000,00;275.001.000,00;275.000.000,00;275.000.000,00
******Projeto/Atividade: Metro;1.000,00;275.001.000,00;275.000.000,00;275.000.000,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;275.001.000,00;275.000.000,00;275.000.000,00
********Elemento Economico: Auxilios;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Constituicao ou Aumento de Capital de Empresas;0,00;275.000.000,00;275.000.000,00;275.000.000,00
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;0,00;275.000.000,00;275.000.000,00;275.000.000,00
**********Fonte: Tesouro Municipal;0,00;275.000.000,00;275.000.000,00;275.000.000,00
****Sub-Funcao: Transporte Hidroviario;1.000,00;1.000,00;0,00;0,00
*****Programa: Integracao Metropolitana;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Hidrovia Tiete;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Auxilios;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Transporte Rodoviario;417.252.000,00;429.324.443,06;408.970.341,69;372.819.337,35
*****Programa: Integracao Metropolitana;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Rodoanel;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Auxilios;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
*****Programa: Mobilidade e Acessibilidade;417.251.000,00;429.323.443,06;408.970.341,69;372.819.337,35
******Projeto/Atividade: Aumento de Capital da CET;1.000,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Constituicao ou Aumento de Capital de Empresas;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Fiscalizacao;32.000.000,00;31.590.102,92;19.560.064,68;11.538.598,42
*******Categoria da Despesa: Despesas Correntes;32.000.000,00;31.590.102,92;19.560.064,68;11.538.598,42
********Elemento Economico: Despesas de Exercicios Anteriores;0,00;146.548,06;146.548,06;146.548,06
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;146.548,06;146.548,06;146.548,06
**********Fonte: Tesouro Municipal;0,00;146.548,06;146.548,06;146.548,06
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;32.000.000,00;31.443.554,86;19.413.516,62;11.392.050,36
*********Modalidade da Despesa: Aplicacoes Diretas;32.000.000,00;31.443.554,86;19.413.516,62;11.392.050,36
**********Fonte: Tesouro Municipal;32.000.000,00;31.443.554,86;19.413.516,62;11.392.050,36
******Projeto/Atividade: Instalacao de Postos de Apoio aos Taxistas - E772;500.000,00;500.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;500.000,00;500.000,00;0,00;0,00
********Elemento Economico: Obras e Instalacoes;500.000,00;500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;500.000,00;500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;500.000,00;500.000,00;0,00;0,00
******Projeto/Atividade: Servicos de Engenharia de Trafego;351.900.000,00;364.382.340,14;364.382.340,14;346.454.115,67
*******Categoria da Despesa: Despesas Correntes;351.900.000,00;364.382.340,14;364.382.340,14;346.454.115,67
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;351.900.000,00;364.382.340,14;364.382.340,14;346.454.115,67
*********Modalidade da Despesa: Aplicacoes Diretas;351.900.000,00;364.382.340,14;364.382.340,14;346.454.115,67
