Selecao;Orcado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas de Capital;6.000.000,00;6.000.000,00;5.453.034,96;5.448.870,66
*********Modalidade da Despesa: Aplicacoes Diretas;6.000.000,00;6.000.000,00;5.453.034,96;5.448.870,66
**********Fonte: Tesouro Municipal;6.000.000,00;6.000.000,00;5.453.034,96;5.448.870,66
*******Elemento Economico: Material de Consumo;3.400.000,00;1.392.449,60;702.013,08;354.322,82
********Categoria da Despesa: Despesas Correntes;3.400.000,00;1.392.449,60;702.013,08;354.322,82
*********Modalidade da Despesa: Aplicacoes Diretas;3.400.000,00;1.392.449,60;702.013,08;354.322,82
**********Fonte: Tesouro Municipal;3.400.000,00;1.392.449,60;702.013,08;354.322,82
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;149.982.000,00;135.875.456,53;132.448.627,61;103.374.220,57
********Categoria da Despesa: Despesas Correntes;149.982.000,00;135.875.456,53;132.448.627,61;103.374.220,57
*********Modalidade da Despesa: Aplicacoes Diretas;149.982.000,00;135.875.456,53;132.448.627,61;103.374.220,57
**********Fonte: Fundo Constitucional da Educacao;0,00;189.970,06;0,00;0,00
**********Fonte: Tesouro Municipal;149.982.000,00;135.059.074,42;132.448.627,61;103.374.220,57
**********Fonte: Transferencias Federais;0,00;626.412,05;0,00;0,00
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;337.074.486,00;248.396.637,13;248.395.827,79;248.395.827,79
********Categoria da Despesa: Despesas Correntes;337.074.486,00;248.396.637,13;248.395.827,79;248.395.827,79
*********Modalidade da Despesa: Aplicacoes Diretas;337.074.486,00;248.396.637,13;248.395.827,79;248.395.827,79
**********Fonte: Fundo Constitucional da Educacao;337.074.486,00;245.795.840,36;245.795.840,36;245.795.840,36
**********Fonte: Tesouro Municipal;0,00;2.600.796,77;2.599.987,43;2.599.987,43
******Projeto/Atividade: Reforma da EMEF 22 DE MARCO  Rua Francisco Soares - Parque Regina - 05774-300 -  E2257;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF ADHEMAR DE BARROS - Rua Giovanne Amadeo, 187 - Jd. Catanduva -  E2258;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF CHACARA SONHO AZUL - Av. Jose Estima Filho, 1205 - Pq. Santa Barbara -  E2264;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF CYRO ALBUQUERQUE, DEP. Rua Rogerio de Paula Brito, 100 - Jd. Sao Januario -  E2265;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF DONATO SUSUMO KIMURA - Rua Richard Boyle, 80 - Jd. Sonia Inga -  E2267;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF FAGUNDES VARELA -  Av. Augusto Barbosa Tavares - Jardim Maria Sampaio - 05790-140 -  E2268;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF IRACEMA MARQUES -  Av. Dom Rodrigo Sanches, 672 - Pq.do Engenho -  E2269;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF JOAO PEDRO DE CARVALHO NETO - Rua Alfredo Ometecidio, 339 - Jd. Sao Jose -  E2270;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF JORGE AMERICANO - Rua Feitico da Vila, 915 - Chacara Santa Maria -  E2271;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF JOSE OLYMPIO P FILHO - Trav. Passareira, 200 - COHAB ADVENTISTA -  E2272;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF LEONARDO VILLAS BOAS  Rua Jose Viriato de Castro, 63  Jd. Bom Refugio -  E2273;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF LEVY DE AZEVEDO SODRE - Rua Golpazari, 10 - Jd. V.Virtudes -  E2274;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF LUIZ TENORIO DE BRITO -  Rua Baldomero Carqueja, 278 - Vila Prel. -  E2276;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Equipamentos e Material Permanente;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF PALIMERCIO DE REZENDE -  Rua Manuel Ribeiro de Azevedo - 05767-480 -  E2279;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF PAULO COLOMBO DE QUEIROZ -  Rua Dr. Abelardo da Cunha Lobo - Pq. Arariba - 05778-150 -  E2280;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF PROFª VERA LUCIA FUSCO BORBA, Rua Martinho Lutero, 375 - Jd. Campo Limpo. -  E2282;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da EMEF ZULMIRA CAVALHEIRO FAUSTINO -  Rua Mello Coutinho - Parque Regina - 05775-230 -  E2286;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Receita Condicionada;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Reforma da Quadra Poliesportiva da EMEF Professor Antonio Duarte de Almeida - Itaquera  -  E963;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Receita Condicionada;100.000,00;100.000,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao de Unidades Educacionais de Ensino Fundamental;30.000.000,00;20.007.138,22;14.093.653,79;12.413.786,50
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;22.665,45;22.665,45;0,00
********Categoria da Despesa: Despesas de Capital;0,00;22.665,45;22.665,45;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;22.665,45;22.665,45;0,00
**********Fonte: Tesouro Municipal;0,00;22.665,45;22.665,45;0,00
*******Elemento Economico: Obras e Instalacoes;30.000.000,00;19.984.472,77;14.070.988,34;12.413.786,50
********Categoria da Despesa: Despesas de Capital;30.000.000,00;19.984.472,77;14.070.988,34;12.413.786,50
*********Modalidade da Despesa: Aplicacoes Diretas;30.000.000,00;19.984.472,77;14.070.988,34;12.413.786,50
**********Fonte: Tesouro Municipal;30.000.000,00;19.984.472,77;14.070.988,34;12.413.786,50
******Projeto/Atividade: Remuneracao dos Profissionais do Magisterio - EF;1.143.725.104,00;1.479.060.590,55;1.479.045.782,61;1.479.045.782,61
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;1.143.725.104,00;1.479.060.590,55;1.479.045.782,61;1.479.045.782,61
********Categoria da Despesa: Despesas Correntes;1.143.725.104,00;1.479.060.590,55;1.479.045.782,61;1.479.045.782,61
*********Modalidade da Despesa: Aplicacoes Diretas;1.143.725.104,00;1.479.060.590,55;1.479.045.782,61;1.479.045.782,61
**********Fonte: Fundo Constitucional da Educacao;1.143.725.104,00;1.315.815.077,18;1.315.815.077,18;1.315.815.077,18
**********Fonte: Tesouro Municipal;0,00;163.245.513,37;163.230.705,43;163.230.705,43
******Projeto/Atividade: Transporte do Escolar - EF;65.117.411,00;51.430.911,00;50.962.888,24;46.056.975,41
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;119.065,45;119.065,45;119.065,45
********Categoria da Despesa: Despesas Correntes;0,00;119.065,45;119.065,45;119.065,45
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;119.065,45;119.065,45;119.065,45
**********Fonte: Tesouro Municipal;0,00;119.065,45;119.065,45;119.065,45
*******Elemento Economico: Indenizacoes e Restituicoes;0,00;41.047,15;34.801,53;34.801,53
********Categoria da Despesa: Despesas Correntes;0,00;41.047,15;34.801,53;34.801,53
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;41.047,15;34.801,53;34.801,53
**********Fonte: Transferencias Federais;0,00;41.047,15;34.801,53;34.801,53
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;3.300.000,00;2.904.000,00;2.805.000,00;2.778.521,57
********Categoria da Despesa: Despesas Correntes;3.300.000,00;2.904.000,00;2.805.000,00;2.778.521,57
*********Modalidade da Despesa: Aplicacoes Diretas;3.300.000,00;2.904.000,00;2.805.000,00;2.778.521,57
**********Fonte: Tesouro Municipal;3.300.000,00;2.904.000,00;2.805.000,00;2.778.521,57
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;59.707.411,00;42.073.298,40;41.710.521,26;37.514.139,97
********Categoria da Despesa: Despesas Correntes;59.707.411,00;42.073.298,40;41.710.521,26;37.514.139,97
*********Modalidade da Despesa: Aplicacoes Diretas;59.707.411,00;42.073.298,40;41.710.521,26;37.514.139,97
**********Fonte: Tesouro Municipal;59.590.000,00;41.996.934,55;41.710.521,26;37.514.139,97
**********Fonte: Transferencias Federais;117.411,00;76.363,85;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.110.000,00;6.293.500,00;6.293.500,00;5.610.446,89
********Categoria da Despesa: Despesas Correntes;2.110.000,00;6.293.500,00;6.293.500,00;5.610.446,89
*********Modalidade da Despesa: Aplicacoes Diretas;2.110.000,00;6.293.500,00;6.293.500,00;5.610.446,89
**********Fonte: Tesouro Municipal;2.110.000,00;6.293.500,00;6.293.500,00;5.610.446,89
*****Programa: Qualidade do Ensino e Formacao Profissional;15.007.500,00;14.021.176,78;9.834.030,00;5.572.550,75
******Projeto/Atividade: Ler e Escrever - Ensino Fundamental;15.007.500,00;14.021.176,78;9.834.030,00;5.572.550,75
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;305.085,95;302.685,95;302.029,89
********Categoria da Despesa: Despesas Correntes;0,00;305.085,95;302.685,95;302.029,89
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;305.085,95;302.685,95;302.029,89
**********Fonte: Tesouro Municipal;0,00;305.085,95;302.685,95;302.029,89
*******Elemento Economico: Equipamentos e Material Permanente;10.000,00;10.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;6.000.000,00;2.553.465,68;57.232,00;57.232,00
********Categoria da Despesa: Despesas Correntes;6.000.000,00;2.553.465,68;57.232,00;57.232,00
*********Modalidade da Despesa: Aplicacoes Diretas;6.000.000,00;2.553.465,68;57.232,00;57.232,00
**********Fonte: Tesouro Municipal;6.000.000,00;2.553.465,68;57.232,00;57.232,00
*******Elemento Economico: Material de Distribuicao Gratuita;80.000,00;12.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;80.000,00;12.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;80.000,00;12.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;80.000,00;12.000,00;0,00;0,00
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;40.000,00;40.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;40.000,00;40.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;40.000,00;40.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;40.000,00;40.000,00;0,00;0,00
*******Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;0,00;953.700,00;953.700,00;532.440,00
********Categoria da Despesa: Despesas Correntes;0,00;953.700,00;953.700,00;532.440,00
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;0,00;953.700,00;953.700,00;532.440,00
**********Fonte: Tesouro Municipal;0,00;953.700,00;953.700,00;532.440,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;0,00;4.115.785,00;4.115.785,00;2.477.997,57
********Categoria da Despesa: Despesas Correntes;0,00;4.115.785,00;4.115.785,00;2.477.997,57
*********Modalidade da Despesa: Transferencias a Instituicoes Privadas sem fins Lucrativos;0,00;4.115.785,00;4.115.785,00;2.477.997,57
**********Fonte: Tesouro Municipal;0,00;4.115.785,00;4.115.785,00;2.477.997,57
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;200.000,00;200.000,00;16.800,00;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;16.800,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;200.000,00;200.000,00;16.800,00;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;16.800,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;8.347.500,00;5.557.140,15;4.387.827,05;2.202.851,29
********Categoria da Despesa: Despesas Correntes;8.347.500,00;5.557.140,15;4.387.827,05;2.202.851,29
*********Modalidade da Despesa: Aplicacoes Diretas;8.347.500,00;5.557.140,15;4.387.827,05;2.202.851,29
**********Fonte: Tesouro Municipal;8.347.500,00;5.557.140,15;4.387.827,05;2.202.851,29
*******Elemento Economico: Servicos de Consultoria;330.000,00;274.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;330.000,00;274.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;330.000,00;274.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;330.000,00;274.000,00;0,00;0,00
****Sub-Funcao: Ensino Medio;20.316.376,00;15.715.846,46;13.776.271,42;13.658.428,23
*****Programa: Ensino Medio;20.316.376,00;15.715.846,46;13.776.271,42;13.658.428,23
******Projeto/Atividade: Operacao e Manutencao de Escolas Munic. de Ensino Fundamental e Medio;15.224.994,00;14.624.464,46;13.776.271,42;13.658.428,23
*******Elemento Economico: Auxilio-Alimentacao;2.858.287,00;3.014.054,14;3.008.777,60;3.008.777,60
********Categoria da Despesa: Despesas Correntes;2.858.287,00;3.014.054,14;3.008.777,60;3.008.777,60
*********Modalidade da Despesa: Aplicacoes Diretas;2.858.287,00;3.014.054,14;3.008.777,60;3.008.777,60
**********Fonte: Tesouro Municipal;2.858.287,00;3.014.054,14;3.008.777,60;3.008.777,60
*******Elemento Economico: Auxilio-Transporte;229.949,00;233.652,32;207.882,80;207.882,80
********Categoria da Despesa: Despesas Correntes;229.949,00;233.652,32;207.882,80;207.882,80
*********Modalidade da Despesa: Aplicacoes Diretas;229.949,00;233.652,32;207.882,80;207.882,80
**********Fonte: Tesouro Municipal;229.949,00;233.652,32;207.882,80;207.882,80
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.600.000,00;840.000,00;583.299,64;465.456,45
********Categoria da Despesa: Despesas Correntes;1.600.000,00;840.000,00;583.299,64;465.456,45
*********Modalidade da Despesa: Aplicacoes Diretas;1.600.000,00;840.000,00;583.299,64;465.456,45
**********Fonte: Tesouro Municipal;1.600.000,00;840.000,00;583.299,64;465.456,45
