Seleção;Orçado;Atualizado;Empenhado;Liquidado
******Projeto/Atividade: Operação e Manutenção da Educação Indígena;233.990,00;202.260,72;180.400,35;146.448,72
*******Elemento Econômico: Equipamentos e Material Permanente;9.000,00;2.494,40;868,00;868,00
********Categoria da Despesa: Despesas de Capital;9.000,00;2.494,40;868,00;868,00
*********Modalidade da Despesa: Aplicações Diretas;9.000,00;2.494,40;868,00;868,00
**********Fonte: Tesouro Municipal;9.000,00;2.494,40;868,00;868,00
*******Elemento Econômico: Material de Consumo;45.990,00;20.766,32;6.421,31;5.281,87
********Categoria da Despesa: Despesas Correntes;45.990,00;20.766,32;6.421,31;5.281,87
*********Modalidade da Despesa: Aplicações Diretas;45.990,00;20.766,32;6.421,31;5.281,87
**********Fonte: Tesouro Municipal;45.990,00;20.766,32;6.421,31;5.281,87
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;179.000,00;179.000,00;173.111,04;140.298,85
********Categoria da Despesa: Despesas Correntes;179.000,00;179.000,00;173.111,04;140.298,85
*********Modalidade da Despesa: Aplicações Diretas;179.000,00;179.000,00;173.111,04;140.298,85
**********Fonte: Tesouro Municipal;179.000,00;179.000,00;173.111,04;140.298,85
*****Programa: Educação Infantil;29.571.614,00;34.431.271,53;32.908.279,61;29.977.919,43
******Projeto/Atividade: Convênios para Operação e Manutenção de CEIs e Creches;19.532.029,00;23.839.292,22;23.315.773,34;21.858.757,02
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;34.540,43;34.540,43;34.540,43
********Categoria da Despesa: Despesas Correntes;0,00;34.540,43;34.540,43;34.540,43
*********Modalidade da Despesa: Aplicações Diretas;0,00;34.540,43;34.540,43;34.540,43
**********Fonte: Tesouro Municipal;0,00;34.540,43;34.540,43;34.540,43
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;97.259,00;97.259,00;84.236,16;71.869,04
********Categoria da Despesa: Despesas Correntes;97.259,00;97.259,00;84.236,16;71.869,04
*********Modalidade da Despesa: Aplicações Diretas;97.259,00;97.259,00;84.236,16;71.869,04
**********Fonte: Tesouro Municipal;97.259,00;97.259,00;84.236,16;71.869,04
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;19.434.770,00;23.707.492,79;23.196.996,75;21.752.347,55
********Categoria da Despesa: Despesas Correntes;19.434.770,00;23.707.492,79;23.196.996,75;21.752.347,55
*********Modalidade da Despesa: Aplicações Diretas;19.434.770,00;23.707.492,79;23.196.996,75;21.752.347,55
**********Fonte: Fundo Constitucional da Educação;0,00;4.272.722,79;4.048.127,20;2.749.550,50
**********Fonte: Tesouro Municipal;19.434.770,00;19.434.770,00;19.148.869,55;19.002.797,05
******Projeto/Atividade: Manutenção da Rede Escolar - APM/PTRF - EI;1.819.382,00;1.819.382,00;1.633.416,45;1.633.416,45
*******Elemento Econômico: Equipamentos e Material Permanente;385.477,00;385.477,00;326.683,29;326.683,29
********Categoria da Despesa: Despesas de Capital;385.477,00;385.477,00;326.683,29;326.683,29
*********Modalidade da Despesa: Aplicações Diretas;385.477,00;385.477,00;326.683,29;326.683,29
**********Fonte: Tesouro Municipal;385.477,00;385.477,00;326.683,29;326.683,29
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.433.905,00;1.433.905,00;1.306.733,16;1.306.733,16
********Categoria da Despesa: Despesas Correntes;1.433.905,00;1.433.905,00;1.306.733,16;1.306.733,16
*********Modalidade da Despesa: Aplicações Diretas;1.433.905,00;1.433.905,00;1.306.733,16;1.306.733,16
**********Fonte: Tesouro Municipal;1.433.905,00;1.433.905,00;1.306.733,16;1.306.733,16
******Projeto/Atividade: Operação e Manutenção de Centros de Educação Infantil;3.248.304,00;3.413.662,42;3.001.659,85;2.542.415,66
*******Elemento Econômico: Equipamentos e Material Permanente;75.000,00;410.968,23;142.932,75;45.702,75
********Categoria da Despesa: Despesas de Capital;75.000,00;410.968,23;142.932,75;45.702,75
*********Modalidade da Despesa: Aplicações Diretas;75.000,00;410.968,23;142.932,75;45.702,75
**********Fonte: Tesouro Municipal;75.000,00;410.968,23;142.932,75;45.702,75
*******Elemento Econômico: Locação de Mão-de-Obra;298.380,00;269.293,43;269.293,41;254.483,69
********Categoria da Despesa: Despesas Correntes;298.380,00;269.293,43;269.293,41;254.483,69
*********Modalidade da Despesa: Aplicações Diretas;298.380,00;269.293,43;269.293,41;254.483,69
**********Fonte: Tesouro Municipal;298.380,00;269.293,43;269.293,41;254.483,69
*******Elemento Econômico: Material de Consumo;234.000,00;381.634,24;308.630,49;263.809,86
********Categoria da Despesa: Despesas Correntes;234.000,00;381.634,24;308.630,49;263.809,86
*********Modalidade da Despesa: Aplicações Diretas;234.000,00;381.634,24;308.630,49;263.809,86
**********Fonte: Tesouro Municipal;234.000,00;381.634,24;308.630,49;263.809,86
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.640.924,00;2.351.766,52;2.280.803,20;1.978.419,36
********Categoria da Despesa: Despesas Correntes;2.640.924,00;2.351.766,52;2.280.803,20;1.978.419,36
*********Modalidade da Despesa: Aplicações Diretas;2.640.924,00;2.351.766,52;2.280.803,20;1.978.419,36
**********Fonte: Tesouro Municipal;2.640.924,00;2.351.766,52;2.280.803,20;1.978.419,36
******Projeto/Atividade: Operação e Manutenção de Escolas Municipais de Educação Infantil;4.971.899,00;5.358.934,89;4.957.429,97;3.943.330,30
*******Elemento Econômico: Equipamentos e Material Permanente;138.000,00;340.517,83;281.095,00;13.698,00
********Categoria da Despesa: Despesas de Capital;138.000,00;340.517,83;281.095,00;13.698,00
*********Modalidade da Despesa: Aplicações Diretas;138.000,00;340.517,83;281.095,00;13.698,00
**********Fonte: Tesouro Municipal;138.000,00;340.517,83;281.095,00;13.698,00
*******Elemento Econômico: Material de Consumo;148.000,00;513.748,26;379.988,35;255.087,32
********Categoria da Despesa: Despesas Correntes;148.000,00;513.748,26;379.988,35;255.087,32
*********Modalidade da Despesa: Aplicações Diretas;148.000,00;513.748,26;379.988,35;255.087,32
**********Fonte: Tesouro Municipal;148.000,00;513.748,26;379.988,35;255.087,32
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.685.899,00;4.504.668,80;4.296.346,62;3.674.544,98
********Categoria da Despesa: Despesas Correntes;4.685.899,00;4.504.668,80;4.296.346,62;3.674.544,98
*********Modalidade da Despesa: Aplicações Diretas;4.685.899,00;4.504.668,80;4.296.346,62;3.674.544,98
**********Fonte: Tesouro Municipal;4.685.899,00;4.504.668,80;4.296.346,62;3.674.544,98
****Sub-Função: Ensino Fundamental;11.741.880,00;12.053.667,94;10.709.202,04;9.873.950,69
*****Programa: Educação de Jovens e Adultos;419.184,00;419.184,00;400.498,60;300.473,80
******Projeto/Atividade: Alfabetização de Jovens e Adultos;419.184,00;419.184,00;400.498,60;300.473,80
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;419.184,00;419.184,00;400.498,60;300.473,80
********Categoria da Despesa: Despesas Correntes;419.184,00;419.184,00;400.498,60;300.473,80
*********Modalidade da Despesa: Aplicações Diretas;419.184,00;419.184,00;400.498,60;300.473,80
**********Fonte: Tesouro Municipal;419.184,00;419.184,00;400.498,60;300.473,80
*****Programa: Ensino Fundamental;11.322.696,00;11.634.483,94;10.308.703,44;9.573.476,89
******Projeto/Atividade: Concessão de Bibliotecas-Prêmio;20.000,00;20.000,00;0,00;0,00
*******Elemento Econômico: Material de Distribuição Gratuita;20.000,00;20.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
******Projeto/Atividade: Manutenção da Rede Escolar - APM/PTRF - EF;2.524.205,00;2.524.205,00;2.310.023,40;2.310.023,40
*******Elemento Econômico: Equipamentos e Material Permanente;504.841,00;504.841,00;462.004,68;462.004,68
********Categoria da Despesa: Despesas de Capital;504.841,00;504.841,00;462.004,68;462.004,68
*********Modalidade da Despesa: Aplicações Diretas;504.841,00;504.841,00;462.004,68;462.004,68
**********Fonte: Tesouro Municipal;504.841,00;504.841,00;462.004,68;462.004,68
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.019.364,00;2.019.364,00;1.848.018,72;1.848.018,72
********Categoria da Despesa: Despesas Correntes;2.019.364,00;2.019.364,00;1.848.018,72;1.848.018,72
*********Modalidade da Despesa: Aplicações Diretas;2.019.364,00;2.019.364,00;1.848.018,72;1.848.018,72
**********Fonte: Tesouro Municipal;2.019.364,00;2.019.364,00;1.848.018,72;1.848.018,72
******Projeto/Atividade: Operação e Manutenção do Ensino Fundamental;8.284.241,00;8.209.462,44;7.117.863,54;6.382.636,99
*******Elemento Econômico: Equipamentos e Material Permanente;600.000,00;600.000,00;100.401,15;13.191,15
********Categoria da Despesa: Despesas de Capital;600.000,00;600.000,00;100.401,15;13.191,15
*********Modalidade da Despesa: Aplicações Diretas;600.000,00;600.000,00;100.401,15;13.191,15
**********Fonte: Tesouro Municipal;600.000,00;600.000,00;100.401,15;13.191,15
*******Elemento Econômico: Material de Consumo;211.753,00;495.420,92;436.110,16;296.262,33
********Categoria da Despesa: Despesas Correntes;211.753,00;495.420,92;436.110,16;296.262,33
*********Modalidade da Despesa: Aplicações Diretas;211.753,00;495.420,92;436.110,16;296.262,33
**********Fonte: Tesouro Municipal;211.753,00;495.420,92;436.110,16;296.262,33
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;7.472.488,00;7.114.041,52;6.581.352,23;6.073.183,51
********Categoria da Despesa: Despesas Correntes;7.472.488,00;7.114.041,52;6.581.352,23;6.073.183,51
*********Modalidade da Despesa: Aplicações Diretas;7.472.488,00;7.114.041,52;6.581.352,23;6.073.183,51
**********Fonte: Tesouro Municipal;7.472.488,00;7.114.041,52;6.581.352,23;6.073.183,51
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE;494.250,00;880.816,50;880.816,50;880.816,50
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;494.250,00;880.816,50;880.816,50;880.816,50
********Categoria da Despesa: Despesas Correntes;494.250,00;880.816,50;880.816,50;880.816,50
*********Modalidade da Despesa: Aplicações Diretas;494.250,00;880.816,50;880.816,50;880.816,50
**********Fonte: Transferências Federais;494.250,00;880.816,50;880.816,50;880.816,50
****Sub-Função: Ensino Médio;719.530,00;634.408,37;582.205,55;418.064,00
*****Programa: Ensino Médio;719.530,00;634.408,37;582.205,55;418.064,00
******Projeto/Atividade: Operação e Manutenção de Escolas Munic. de Ensino Fundamental e Médio;719.530,00;634.408,37;582.205,55;418.064,00
*******Elemento Econômico: Equipamentos e Material Permanente;14.000,00;10.000,00;2.295,00;0,00
********Categoria da Despesa: Despesas de Capital;14.000,00;10.000,00;2.295,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;14.000,00;10.000,00;2.295,00;0,00
**********Fonte: Tesouro Municipal;14.000,00;10.000,00;2.295,00;0,00
*******Elemento Econômico: Material de Consumo;48.000,00;19.892,91;10.915,38;8.473,14
********Categoria da Despesa: Despesas Correntes;48.000,00;19.892,91;10.915,38;8.473,14
*********Modalidade da Despesa: Aplicações Diretas;48.000,00;19.892,91;10.915,38;8.473,14
**********Fonte: Tesouro Municipal;48.000,00;19.892,91;10.915,38;8.473,14
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;657.530,00;604.515,46;568.995,17;409.590,86
********Categoria da Despesa: Despesas Correntes;657.530,00;604.515,46;568.995,17;409.590,86
*********Modalidade da Despesa: Aplicações Diretas;657.530,00;604.515,46;568.995,17;409.590,86
**********Fonte: Tesouro Municipal;657.530,00;604.515,46;568.995,17;409.590,86
****Sub-Função: Formação de Recursos Humanos;160.080,00;152.080,00;10.310,00;6.950,00
*****Programa: Qualidade do Ensino e Formação Profissional;160.080,00;152.080,00;10.310,00;6.950,00
******Projeto/Atividade: Formação e Aperfeiçoamento dos Profissionais da Educação;160.080,00;152.080,00;10.310,00;6.950,00
*******Elemento Econômico: Material de Consumo;16.000,00;16.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;16.000,00;16.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;16.000,00;16.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;16.000,00;16.000,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;7.680,00;7.680,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;7.680,00;7.680,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;7.680,00;7.680,00;0,00;0,00
**********Fonte: Tesouro Municipal;7.680,00;7.680,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;38.400,00;38.400,00;3.360,00;0,00
********Categoria da Despesa: Despesas Correntes;38.400,00;38.400,00;3.360,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.400,00;38.400,00;3.360,00;0,00
**********Fonte: Tesouro Municipal;38.400,00;38.400,00;3.360,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;98.000,00;90.000,00;6.950,00;6.950,00
********Categoria da Despesa: Despesas Correntes;98.000,00;90.000,00;6.950,00;6.950,00
*********Modalidade da Despesa: Aplicações Diretas;98.000,00;90.000,00;6.950,00;6.950,00
**********Fonte: Tesouro Municipal;98.000,00;90.000,00;6.950,00;6.950,00
****Sub-Função: Tecnologia da Informação;840.000,00;821.459,57;8.863,20;8.863,20
*****Programa: Sistema de Informação e Processamento de Dados;840.000,00;821.459,57;8.863,20;8.863,20
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação;840.000,00;821.459,57;8.863,20;8.863,20
*******Elemento Econômico: Material de Consumo;840.000,00;821.459,57;8.863,20;8.863,20
********Categoria da Despesa: Despesas Correntes;840.000,00;821.459,57;8.863,20;8.863,20
*********Modalidade da Despesa: Aplicações Diretas;840.000,00;821.459,57;8.863,20;8.863,20
**********Fonte: Tesouro Municipal;840.000,00;821.459,57;8.863,20;8.863,20
**Unidade: Diretoria Regional de Educação - Santo Amaro;51.608.211,00;48.736.157,97;44.922.919,23;42.856.273,10
***Função: Educação;51.608.211,00;48.736.157,97;44.922.919,23;42.856.273,10
****Sub-Função: Administração Geral;4.223.829,00;3.575.558,70;2.945.641,54;2.518.766,47
*****Programa: Educação Integrada;2.040.341,00;1.397.539,80;1.308.827,78;1.052.212,32
******Projeto/Atividade: Operação e Manutenção dos Centros Educacionais Unificados;2.040.341,00;1.397.539,80;1.308.827,78;1.052.212,32
*******Elemento Econômico: Equipamentos e Material Permanente;7.000,00;7.000,00;5.966,40;3.899,00
********Categoria da Despesa: Despesas de Capital;7.000,00;7.000,00;5.966,40;3.899,00
*********Modalidade da Despesa: Aplicações Diretas;7.000,00;7.000,00;5.966,40;3.899,00
**********Fonte: Tesouro Municipal;7.000,00;7.000,00;5.966,40;3.899,00
*******Elemento Econômico: Material de Consumo;33.341,00;33.341,00;27.294,86;27.294,86
********Categoria da Despesa: Despesas Correntes;33.341,00;33.341,00;27.294,86;27.294,86
*********Modalidade da Despesa: Aplicações Diretas;33.341,00;33.341,00;27.294,86;27.294,86
**********Fonte: Tesouro Municipal;33.341,00;33.341,00;27.294,86;27.294,86
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.000.000,00;1.357.198,80;1.275.566,52;1.021.018,46
********Categoria da Despesa: Despesas Correntes;2.000.000,00;1.357.198,80;1.275.566,52;1.021.018,46
*********Modalidade da Despesa: Aplicações Diretas;2.000.000,00;1.357.198,80;1.275.566,52;1.021.018,46
**********Fonte: Tesouro Municipal;2.000.000,00;1.357.198,80;1.275.566,52;1.021.018,46
*****Programa: Qualidade do Ensino e Formação Profissional;656.000,00;650.530,90;274.533,18;252.913,18
******Projeto/Atividade: Apoio Didático-Pedagógico Educacional;656.000,00;650.530,90;274.533,18;252.913,18
*******Elemento Econômico: Equipamentos e Material Permanente;100.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;100.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;19.000,00;19.000,00;18.983,18;18.983,18
********Categoria da Despesa: Despesas Correntes;19.000,00;19.000,00;18.983,18;18.983,18
*********Modalidade da Despesa: Aplicações Diretas;19.000,00;19.000,00;18.983,18;18.983,18
**********Fonte: Tesouro Municipal;19.000,00;19.000,00;18.983,18;18.983,18
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;532.000,00;526.530,90;255.550,00;233.930,00
********Categoria da Despesa: Despesas Correntes;532.000,00;526.530,90;255.550,00;233.930,00
*********Modalidade da Despesa: Aplicações Diretas;532.000,00;526.530,90;255.550,00;233.930,00
**********Fonte: Tesouro Municipal;532.000,00;526.530,90;255.550,00;233.930,00
*******Elemento Econômico: Premiações Culturais, Artísticas, Científicas, Desport. e Outras;5.000,00;5.000,00;0,00;0,00
