Seleção;Orçado;Atualizado;Empenhado;Liquidado
*********Modalidade da Despesa: Aplicações Diretas;40.000,00;27.568,62;27.568,62;25.017,00
**********Fonte: Tesouro Municipal;40.000,00;27.568,62;27.568,62;25.017,00
*******Elemento Econômico: Material de Consumo;16.000,00;14.897,00;14.896,34;14.896,34
********Categoria da Despesa: Despesas Correntes;16.000,00;14.897,00;14.896,34;14.896,34
*********Modalidade da Despesa: Aplicações Diretas;16.000,00;14.897,00;14.896,34;14.896,34
**********Fonte: Tesouro Municipal;16.000,00;14.897,00;14.896,34;14.896,34
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;8.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;8.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;8.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;8.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;9.600,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;9.600,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;9.600,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;9.600,00;0,00;0,00;0,00
****Sub-Função: Educação Infantil;38.180.700,00;40.299.375,28;40.037.074,14;39.158.057,71
*****Programa: Acesso à educação e qualidade do ensino - Educação infantil;38.180.700,00;40.299.375,28;40.037.074,14;39.158.057,71
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI;2.145.731,00;2.009.118,71;2.009.118,00;2.009.118,00
*******Elemento Econômico: Equipamentos e Material Permanente;429.146,00;415.682,71;415.682,00;415.682,00
********Categoria da Despesa: Despesas de Capital;429.146,00;415.682,71;415.682,00;415.682,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;429.146,00;415.682,71;415.682,00;415.682,00
**********Fonte: Tesouro Municipal;429.146,00;415.682,71;415.682,00;415.682,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.716.585,00;1.593.436,00;1.593.436,00;1.593.436,00
********Categoria da Despesa: Despesas Correntes;1.716.585,00;1.593.436,00;1.593.436,00;1.593.436,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.716.585,00;1.593.436,00;1.593.436,00;1.593.436,00
**********Fonte: Tesouro Municipal;1.716.585,00;1.593.436,00;1.593.436,00;1.593.436,00
******Projeto/Atividade: Convênios para Operação e Manutenção de CEIs e Creches;28.088.296,00;31.657.937,47;31.657.936,29;31.644.619,64
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;88.296,00;87.048,00;87.047,68;80.231,03
********Categoria da Despesa: Despesas Correntes;88.296,00;87.048,00;87.047,68;80.231,03
*********Modalidade da Despesa: Aplicações Diretas;88.296,00;87.048,00;87.047,68;80.231,03
**********Fonte: Tesouro Municipal;88.296,00;87.048,00;87.047,68;80.231,03
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;28.000.000,00;31.570.889,47;31.570.888,61;31.564.388,61
********Categoria da Despesa: Despesas Correntes;28.000.000,00;31.570.889,47;31.570.888,61;31.564.388,61
*********Modalidade da Despesa: Aplicações Diretas;28.000.000,00;31.570.889,47;31.570.888,61;31.564.388,61
**********Fonte: Tesouro Municipal;28.000.000,00;31.570.889,47;31.570.888,61;31.564.388,61
******Projeto/Atividade: Operação e Manutenção de Centros de Educação Infantil;3.302.565,00;2.763.432,94;2.763.432,53;2.345.212,11
*******Elemento Econômico: Equipamentos e Material Permanente;122.000,00;13.710,00;13.710,00;13.710,00
********Categoria da Despesa: Despesas de Capital;122.000,00;13.710,00;13.710,00;13.710,00
*********Modalidade da Despesa: Aplicações Diretas;122.000,00;13.710,00;13.710,00;13.710,00
**********Fonte: Tesouro Municipal;122.000,00;13.710,00;13.710,00;13.710,00
*******Elemento Econômico: Locação de Mão-de-Obra;374.916,00;352.755,71;352.755,71;317.795,81
********Categoria da Despesa: Despesas Correntes;374.916,00;352.755,71;352.755,71;317.795,81
*********Modalidade da Despesa: Aplicações Diretas;374.916,00;352.755,71;352.755,71;317.795,81
**********Fonte: Tesouro Municipal;374.916,00;352.755,71;352.755,71;317.795,81
*******Elemento Econômico: Material de Consumo;537.357,00;287.918,23;287.918,23;252.044,12
********Categoria da Despesa: Despesas Correntes;537.357,00;287.918,23;287.918,23;252.044,12
*********Modalidade da Despesa: Aplicações Diretas;537.357,00;287.918,23;287.918,23;252.044,12
**********Fonte: Tesouro Municipal;537.357,00;287.918,23;287.918,23;252.044,12
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.268.292,00;2.109.049,00;2.109.048,59;1.761.662,18
********Categoria da Despesa: Despesas Correntes;2.268.292,00;2.109.049,00;2.109.048,59;1.761.662,18
*********Modalidade da Despesa: Aplicações Diretas;2.268.292,00;2.109.049,00;2.109.048,59;1.761.662,18
**********Fonte: Tesouro Municipal;2.268.292,00;2.109.049,00;2.109.048,59;1.761.662,18
******Projeto/Atividade: Operação e Manutenção de Escolas Municipais de Educação Infantil;4.120.434,00;3.345.212,16;3.345.211,52;2.897.732,16
*******Elemento Econômico: Equipamentos e Material Permanente;50.000,00;5.865,00;5.865,00;5.865,00
********Categoria da Despesa: Despesas de Capital;50.000,00;5.865,00;5.865,00;5.865,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;5.865,00;5.865,00;5.865,00
**********Fonte: Tesouro Municipal;50.000,00;5.865,00;5.865,00;5.865,00
*******Elemento Econômico: Locação de Mão-de-Obra;214.238,00;214.238,00;214.238,00;201.833,17
********Categoria da Despesa: Despesas Correntes;214.238,00;214.238,00;214.238,00;201.833,17
*********Modalidade da Despesa: Aplicações Diretas;214.238,00;214.238,00;214.238,00;201.833,17
**********Fonte: Tesouro Municipal;214.238,00;214.238,00;214.238,00;201.833,17
*******Elemento Econômico: Material de Consumo;500.000,00;309.868,49;309.868,49;255.718,49
********Categoria da Despesa: Despesas Correntes;500.000,00;309.868,49;309.868,49;255.718,49
*********Modalidade da Despesa: Aplicações Diretas;500.000,00;309.868,49;309.868,49;255.718,49
**********Fonte: Tesouro Municipal;500.000,00;309.868,49;309.868,49;255.718,49
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.356.196,00;2.815.240,67;2.815.240,03;2.434.315,50
********Categoria da Despesa: Despesas Correntes;3.356.196,00;2.815.240,67;2.815.240,03;2.434.315,50
*********Modalidade da Despesa: Aplicações Diretas;3.356.196,00;2.815.240,67;2.815.240,03;2.434.315,50
**********Fonte: Tesouro Municipal;3.356.196,00;2.815.240,67;2.815.240,03;2.434.315,50
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - Educação Infantil;523.674,00;523.674,00;261.375,80;261.375,80
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;523.674,00;523.674,00;261.375,80;261.375,80
********Categoria da Despesa: Despesas Correntes;523.674,00;523.674,00;261.375,80;261.375,80
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;523.674,00;523.674,00;261.375,80;261.375,80
**********Fonte: Transferências Federais;523.674,00;523.674,00;261.375,80;261.375,80
****Sub-Função: Ensino Fundamental;10.913.985,00;10.254.118,10;9.548.502,19;8.816.869,65
*****Programa: Acesso à educação e qualidade do ensino - Educação de jovens e adultos;822.222,00;759.966,13;759.960,93;694.304,01
******Projeto/Atividade: Alfabetização de Jovens e Adultos;521.424,00;498.261,00;498.261,00;477.078,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;521.424,00;498.261,00;498.261,00;477.078,00
********Categoria da Despesa: Despesas Correntes;521.424,00;498.261,00;498.261,00;477.078,00
*********Modalidade da Despesa: Aplicações Diretas;521.424,00;498.261,00;498.261,00;477.078,00
**********Fonte: Tesouro Municipal;521.424,00;498.261,00;498.261,00;477.078,00
******Projeto/Atividade: Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's;300.798,00;261.705,13;261.699,93;217.226,01
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;5.604,85;5.604,85;5.604,85
********Categoria da Despesa: Despesas Correntes;0,00;5.604,85;5.604,85;5.604,85
*********Modalidade da Despesa: Aplicações Diretas;0,00;5.604,85;5.604,85;5.604,85
**********Fonte: Tesouro Municipal;0,00;5.604,85;5.604,85;5.604,85
*******Elemento Econômico: Equipamentos e Material Permanente;16.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;16.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;16.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;16.000,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;23.561,00;12.909,75;12.905,39;9.835,39
********Categoria da Despesa: Despesas Correntes;23.561,00;12.909,75;12.905,39;9.835,39
*********Modalidade da Despesa: Aplicações Diretas;23.561,00;12.909,75;12.905,39;9.835,39
**********Fonte: Tesouro Municipal;23.561,00;12.909,75;12.905,39;9.835,39
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;107.807,00;103.837,00;103.836,16;95.572,50
********Categoria da Despesa: Despesas Correntes;107.807,00;103.837,00;103.836,16;95.572,50
*********Modalidade da Despesa: Aplicações Diretas;107.807,00;103.837,00;103.836,16;95.572,50
**********Fonte: Tesouro Municipal;107.807,00;103.837,00;103.836,16;95.572,50
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;153.430,00;139.353,53;139.353,53;106.213,27
********Categoria da Despesa: Despesas Correntes;153.430,00;139.353,53;139.353,53;106.213,27
*********Modalidade da Despesa: Aplicações Diretas;153.430,00;139.353,53;139.353,53;106.213,27
**********Fonte: Tesouro Municipal;153.430,00;139.353,53;139.353,53;106.213,27
*****Programa: Acesso à educação e qualidade do ensino - Ensino fundamental;10.091.763,00;9.494.151,97;8.788.541,26;8.122.565,64
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - EF;2.481.678,00;2.438.025,39;2.438.025,00;2.438.025,00
*******Elemento Econômico: Equipamentos e Material Permanente;496.336,00;503.406,29;503.405,90;503.405,90
********Categoria da Despesa: Despesas de Capital;496.336,00;503.406,29;503.405,90;503.405,90
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;496.336,00;503.406,29;503.405,90;503.405,90
**********Fonte: Tesouro Municipal;496.336,00;503.406,29;503.405,90;503.405,90
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.985.342,00;1.934.619,10;1.934.619,10;1.934.619,10
********Categoria da Despesa: Despesas Correntes;1.985.342,00;1.934.619,10;1.934.619,10;1.934.619,10
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.985.342,00;1.934.619,10;1.934.619,10;1.934.619,10
**********Fonte: Tesouro Municipal;1.985.342,00;1.934.619,10;1.934.619,10;1.934.619,10
******Projeto/Atividade: Operação e Manutenção do Ensino Fundamental;6.461.605,00;5.907.646,58;5.907.646,06;5.241.670,44
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;8.853,08;8.853,08;8.853,08
********Categoria da Despesa: Despesas Correntes;0,00;8.853,08;8.853,08;8.853,08
*********Modalidade da Despesa: Aplicações Diretas;0,00;8.853,08;8.853,08;8.853,08
**********Fonte: Tesouro Municipal;0,00;8.853,08;8.853,08;8.853,08
*******Elemento Econômico: Equipamentos e Material Permanente;60.000,00;3.098,00;3.098,00;3.098,00
********Categoria da Despesa: Despesas de Capital;60.000,00;3.098,00;3.098,00;3.098,00
*********Modalidade da Despesa: Aplicações Diretas;60.000,00;3.098,00;3.098,00;3.098,00
**********Fonte: Tesouro Municipal;60.000,00;3.098,00;3.098,00;3.098,00
*******Elemento Econômico: Locação de Mão-de-Obra;361.527,00;346.379,33;346.379,33;311.265,03
********Categoria da Despesa: Despesas Correntes;361.527,00;346.379,33;346.379,33;311.265,03
*********Modalidade da Despesa: Aplicações Diretas;361.527,00;346.379,33;346.379,33;311.265,03
**********Fonte: Tesouro Municipal;361.527,00;346.379,33;346.379,33;311.265,03
*******Elemento Econômico: Material de Consumo;410.860,00;310.842,00;310.841,48;265.201,48
********Categoria da Despesa: Despesas Correntes;410.860,00;310.842,00;310.841,48;265.201,48
*********Modalidade da Despesa: Aplicações Diretas;410.860,00;310.842,00;310.841,48;265.201,48
**********Fonte: Tesouro Municipal;410.860,00;310.842,00;310.841,48;265.201,48
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;5.629.218,00;5.238.474,17;5.238.474,17;4.653.252,85
********Categoria da Despesa: Despesas Correntes;5.629.218,00;5.238.474,17;5.238.474,17;4.653.252,85
*********Modalidade da Despesa: Aplicações Diretas;5.629.218,00;5.238.474,17;5.238.474,17;4.653.252,85
**********Fonte: Tesouro Municipal;5.629.218,00;5.238.474,17;5.238.474,17;4.653.252,85
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - EF;1.148.480,00;1.148.480,00;442.870,20;442.870,20
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.148.480,00;1.148.480,00;442.870,20;442.870,20
********Categoria da Despesa: Despesas Correntes;1.148.480,00;1.148.480,00;442.870,20;442.870,20
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.148.480,00;1.148.480,00;442.870,20;442.870,20
**********Fonte: Transferências Federais;1.148.480,00;1.148.480,00;442.870,20;442.870,20
****Sub-Função: Ensino Médio;137.500,00;132.230,28;132.229,29;105.260,63
*****Programa: Melhoria da qualidade do ensino - Ensino Médio;137.500,00;132.230,28;132.229,29;105.260,63
******Projeto/Atividade: Operação e Manutenção de Escolas Munic. de Ensino Fundamental e Médio;137.500,00;132.230,28;132.229,29;105.260,63
*******Elemento Econômico: Equipamentos e Material Permanente;3.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;3.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.000,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;16.500,00;3.708,17;3.708,17;2.608,17
********Categoria da Despesa: Despesas Correntes;16.500,00;3.708,17;3.708,17;2.608,17
*********Modalidade da Despesa: Aplicações Diretas;16.500,00;3.708,17;3.708,17;2.608,17
**********Fonte: Tesouro Municipal;16.500,00;3.708,17;3.708,17;2.608,17
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;118.000,00;128.522,11;128.521,12;102.652,46
********Categoria da Despesa: Despesas Correntes;118.000,00;128.522,11;128.521,12;102.652,46
*********Modalidade da Despesa: Aplicações Diretas;118.000,00;128.522,11;128.521,12;102.652,46
**********Fonte: Tesouro Municipal;118.000,00;128.522,11;128.521,12;102.652,46
****Sub-Função: Formação de Recursos Humanos;69.000,00;10.037,00;10.037,00;10.037,00
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimo;69.000,00;10.037,00;10.037,00;10.037,00
******Projeto/Atividade: Formação e Aperfeiçoamento dos Profissionais da Educação;69.000,00;10.037,00;10.037,00;10.037,00
*******Elemento Econômico: Material de Consumo;15.000,00;45,00;45,00;45,00
********Categoria da Despesa: Despesas Correntes;15.000,00;45,00;45,00;45,00
*********Modalidade da Despesa: Aplicações Diretas;15.000,00;45,00;45,00;45,00
**********Fonte: Tesouro Municipal;15.000,00;45,00;45,00;45,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;6.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;6.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;6.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;6.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;30.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;30.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;30.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;12.000,00;9.992,00;9.992,00;9.992,00
********Categoria da Despesa: Despesas Correntes;12.000,00;9.992,00;9.992,00;9.992,00
*********Modalidade da Despesa: Aplicações Diretas;12.000,00;9.992,00;9.992,00;9.992,00
**********Fonte: Tesouro Municipal;12.000,00;9.992,00;9.992,00;9.992,00
*******Elemento Econômico: Serviços de Consultoria;6.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;6.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;6.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;6.000,00;0,00;0,00;0,00
****Sub-Função: Tecnologia da Informação;400.000,00;7.221,56;7.221,56;7.221,56
