Seleção;Orçado;Atualizado;Empenhado;Liquidado
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI;1.433.774,00;1.433.774,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;430.132,00;430.132,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;430.132,00;430.132,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;430.132,00;430.132,00;0,00;0,00
**********Fonte: Tesouro Municipal;430.132,00;430.132,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.003.642,00;1.003.642,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.003.642,00;1.003.642,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;1.003.642,00;1.003.642,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.003.642,00;1.003.642,00;0,00;0,00
******Projeto/Atividade: Convênios para Operação e Manutenção de CEIs e Creches;74.199.288,00;74.277.185,47;71.722.082,65;10.536.713,68
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;77.897,47;77.897,47;77.897,47
********Categoria da Despesa: Despesas Correntes;0,00;77.897,47;77.897,47;77.897,47
*********Modalidade da Despesa: Aplicações Diretas;0,00;77.897,47;77.897,47;77.897,47
**********Fonte: Tesouro Municipal;0,00;77.897,47;77.897,47;77.897,47
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;2.199.288,00;2.199.288,00;1.424.012,84;341.404,70
********Categoria da Despesa: Despesas Correntes;2.199.288,00;2.199.288,00;1.424.012,84;341.404,70
*********Modalidade da Despesa: Aplicações Diretas;2.199.288,00;2.199.288,00;1.424.012,84;341.404,70
**********Fonte: Tesouro Municipal;2.199.288,00;2.199.288,00;1.424.012,84;341.404,70
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;72.000.000,00;72.000.000,00;70.220.172,34;10.117.411,51
********Categoria da Despesa: Despesas Correntes;72.000.000,00;72.000.000,00;70.220.172,34;10.117.411,51
*********Modalidade da Despesa: Aplicações Diretas;72.000.000,00;72.000.000,00;70.220.172,34;10.117.411,51
**********Fonte: Tesouro Municipal;72.000.000,00;72.000.000,00;70.220.172,34;10.117.411,51
******Projeto/Atividade: Operação e Manutenção de Centros de Educação Infantil;1.720.099,00;1.720.099,00;634.933,29;38.276,38
*******Elemento Econômico: Equipamentos e Material Permanente;77.060,00;77.060,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;77.060,00;77.060,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;77.060,00;77.060,00;0,00;0,00
**********Fonte: Tesouro Municipal;77.060,00;77.060,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;150.000,00;150.000,00;136.228,11;0,00
********Categoria da Despesa: Despesas Correntes;150.000,00;150.000,00;136.228,11;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;150.000,00;136.228,11;0,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;136.228,11;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;58.783,00;58.783,00;29.598,35;11.839,34
********Categoria da Despesa: Despesas Correntes;58.783,00;58.783,00;29.598,35;11.839,34
*********Modalidade da Despesa: Aplicações Diretas;58.783,00;58.783,00;29.598,35;11.839,34
**********Fonte: Tesouro Municipal;58.783,00;58.783,00;29.598,35;11.839,34
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.434.256,00;1.434.256,00;469.106,83;26.437,04
********Categoria da Despesa: Despesas Correntes;1.434.256,00;1.434.256,00;469.106,83;26.437,04
*********Modalidade da Despesa: Aplicações Diretas;1.434.256,00;1.434.256,00;469.106,83;26.437,04
**********Fonte: Tesouro Municipal;1.434.256,00;1.434.256,00;469.106,83;26.437,04
******Projeto/Atividade: Operação e Manutenção de Escolas Municipais de Educação Infantil;4.229.524,00;4.229.524,00;1.276.602,74;66.397,12
*******Elemento Econômico: Equipamentos e Material Permanente;77.060,00;77.060,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;77.060,00;77.060,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;77.060,00;77.060,00;0,00;0,00
**********Fonte: Tesouro Municipal;77.060,00;77.060,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;300.000,00;300.000,00;61.417,99;0,00
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;61.417,99;0,00
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;61.417,99;0,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;61.417,99;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;93.936,00;93.936,00;18.000,00;18.000,00
********Categoria da Despesa: Despesas Correntes;93.936,00;93.936,00;18.000,00;18.000,00
*********Modalidade da Despesa: Aplicações Diretas;93.936,00;93.936,00;18.000,00;18.000,00
**********Fonte: Tesouro Municipal;93.936,00;93.936,00;18.000,00;18.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.758.528,00;3.758.528,00;1.197.184,75;48.397,12
********Categoria da Despesa: Despesas Correntes;3.758.528,00;3.758.528,00;1.197.184,75;48.397,12
*********Modalidade da Despesa: Aplicações Diretas;3.758.528,00;3.758.528,00;1.197.184,75;48.397,12
**********Fonte: Tesouro Municipal;3.758.528,00;3.758.528,00;1.197.184,75;48.397,12
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - Educação Infantil;223.002,00;223.002,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;223.002,00;223.002,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;223.002,00;223.002,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;223.002,00;223.002,00;0,00;0,00
**********Fonte: Transferências Federais;223.002,00;223.002,00;0,00;0,00
****Sub-Função: Ensino Fundamental;7.552.915,00;7.475.017,53;1.811.892,45;149.887,26
*****Programa: Acesso à educação e qualidade do ensino - Educação de jovens e adultos;738.984,00;738.984,00;443.286,97;36.251,08
******Projeto/Atividade: Alfabetização de Jovens e Adultos;534.917,00;534.917,00;384.220,40;35.490,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;534.917,00;534.917,00;384.220,40;35.490,00
********Categoria da Despesa: Despesas Correntes;534.917,00;534.917,00;384.220,40;35.490,00
*********Modalidade da Despesa: Aplicações Diretas;534.917,00;534.917,00;384.220,40;35.490,00
**********Fonte: Tesouro Municipal;534.917,00;534.917,00;384.220,40;35.490,00
******Projeto/Atividade: Oper. e Manut. de Centros Mun. de Educação de Jov. e Adultos-CIEJA's;204.067,00;204.067,00;59.066,57;761,08
*******Elemento Econômico: Equipamentos e Material Permanente;23.330,00;23.330,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;23.330,00;23.330,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;23.330,00;23.330,00;0,00;0,00
**********Fonte: Tesouro Municipal;23.330,00;23.330,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;26.617,00;26.617,00;4.266,57;0,00
********Categoria da Despesa: Despesas Correntes;26.617,00;26.617,00;4.266,57;0,00
*********Modalidade da Despesa: Aplicações Diretas;26.617,00;26.617,00;4.266,57;0,00
**********Fonte: Tesouro Municipal;26.617,00;26.617,00;4.266,57;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;154.120,00;154.120,00;54.800,00;761,08
********Categoria da Despesa: Despesas Correntes;154.120,00;154.120,00;54.800,00;761,08
*********Modalidade da Despesa: Aplicações Diretas;154.120,00;154.120,00;54.800,00;761,08
**********Fonte: Tesouro Municipal;154.120,00;154.120,00;54.800,00;761,08
*****Programa: Acesso à educação e qualidade do ensino - Ensino fundamental;6.813.931,00;6.736.033,53;1.368.605,48;113.636,18
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - EF;1.236.877,00;1.236.877,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;371.063,00;371.063,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;371.063,00;371.063,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;371.063,00;371.063,00;0,00;0,00
**********Fonte: Tesouro Municipal;371.063,00;371.063,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;865.814,00;865.814,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;865.814,00;865.814,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;865.814,00;865.814,00;0,00;0,00
**********Fonte: Tesouro Municipal;865.814,00;865.814,00;0,00;0,00
******Projeto/Atividade: Operação e Manutenção do Ensino Fundamental;4.782.171,00;4.704.273,53;1.368.605,48;113.636,18
*******Elemento Econômico: Equipamentos e Material Permanente;77.060,00;77.060,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;77.060,00;77.060,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;77.060,00;77.060,00;0,00;0,00
**********Fonte: Tesouro Municipal;77.060,00;77.060,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;200.000,00;200.000,00;59.445,21;0,00
********Categoria da Despesa: Despesas Correntes;200.000,00;200.000,00;59.445,21;0,00
*********Modalidade da Despesa: Aplicações Diretas;200.000,00;200.000,00;59.445,21;0,00
**********Fonte: Tesouro Municipal;200.000,00;200.000,00;59.445,21;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;111.150,00;111.150,00;55.913,20;22.365,28
********Categoria da Despesa: Despesas Correntes;111.150,00;111.150,00;55.913,20;22.365,28
*********Modalidade da Despesa: Aplicações Diretas;111.150,00;111.150,00;55.913,20;22.365,28
**********Fonte: Tesouro Municipal;111.150,00;111.150,00;55.913,20;22.365,28
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.393.961,00;4.316.063,53;1.253.247,07;91.270,90
********Categoria da Despesa: Despesas Correntes;4.393.961,00;4.316.063,53;1.253.247,07;91.270,90
*********Modalidade da Despesa: Aplicações Diretas;4.393.961,00;4.316.063,53;1.253.247,07;91.270,90
**********Fonte: Tesouro Municipal;4.393.961,00;4.316.063,53;1.253.247,07;91.270,90
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - EF;794.883,00;794.883,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;794.883,00;794.883,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;794.883,00;794.883,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;794.883,00;794.883,00;0,00;0,00
**********Fonte: Transferências Federais;794.883,00;794.883,00;0,00;0,00
****Sub-Função: Formação de Recursos Humanos;89.927,00;89.927,00;0,00;0,00
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino;89.927,00;89.927,00;0,00;0,00
******Projeto/Atividade: Formação e Aperfeiçoamento dos Profissionais da Educação;89.927,00;89.927,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;16.568,00;16.568,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;16.568,00;16.568,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;16.568,00;16.568,00;0,00;0,00
**********Fonte: Tesouro Municipal;16.568,00;16.568,00;0,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;4.005,00;4.005,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;4.005,00;4.005,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;4.005,00;4.005,00;0,00;0,00
**********Fonte: Tesouro Municipal;4.005,00;4.005,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;15.412,00;15.412,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;15.412,00;15.412,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;15.412,00;15.412,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.412,00;15.412,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;38.530,00;38.530,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;38.530,00;38.530,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.530,00;38.530,00;0,00;0,00
**********Fonte: Tesouro Municipal;38.530,00;38.530,00;0,00;0,00
*******Elemento Econômico: Serviços de Consultoria;15.412,00;15.412,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;15.412,00;15.412,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;15.412,00;15.412,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.412,00;15.412,00;0,00;0,00
****Sub-Função: Tecnologia da Informação;38.530,00;38.530,00;7.984,75;0,00
*****Programa: Sistema de informação e processamento de dados;38.530,00;38.530,00;7.984,75;0,00
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação da SME;38.530,00;38.530,00;7.984,75;0,00
*******Elemento Econômico: Material de Consumo;38.530,00;38.530,00;7.984,75;0,00
********Categoria da Despesa: Despesas Correntes;38.530,00;38.530,00;7.984,75;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.530,00;38.530,00;7.984,75;0,00
**********Fonte: Tesouro Municipal;38.530,00;38.530,00;7.984,75;0,00
**Unidade: Diretoria Regional de Educação - Itaquera;90.755.791,00;90.755.791,00;82.591.782,73;7.485.111,28
***Função: Educação;90.755.791,00;90.755.791,00;82.591.782,73;7.485.111,28
****Sub-Função: Administração Geral;5.036.950,00;5.036.950,00;3.704.673,32;72.577,11
*****Programa: Acesso à educação e qualidade do ensino - Educação integrada;2.483.644,00;2.483.644,00;2.311.800,00;7.500,00
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - CEU;94.784,00;94.784,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;28.435,00;28.435,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;28.435,00;28.435,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;28.435,00;28.435,00;0,00;0,00
**********Fonte: Tesouro Municipal;28.435,00;28.435,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;66.349,00;66.349,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;66.349,00;66.349,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;66.349,00;66.349,00;0,00;0,00
**********Fonte: Tesouro Municipal;66.349,00;66.349,00;0,00;0,00
******Projeto/Atividade: Operação e Manutenção dos Centros Educacionais Unificados;2.388.860,00;2.388.860,00;2.311.800,00;7.500,00
*******Elemento Econômico: Equipamentos e Material Permanente;38.530,00;38.530,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;38.530,00;38.530,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.530,00;38.530,00;0,00;0,00
**********Fonte: Tesouro Municipal;38.530,00;38.530,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;38.530,00;38.530,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;38.530,00;38.530,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.530,00;38.530,00;0,00;0,00
**********Fonte: Tesouro Municipal;38.530,00;38.530,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;2.311.800,00;2.311.800,00;2.311.800,00;7.500,00
********Categoria da Despesa: Despesas Correntes;2.311.800,00;2.311.800,00;2.311.800,00;7.500,00
*********Modalidade da Despesa: Aplicações Diretas;2.311.800,00;2.311.800,00;2.311.800,00;7.500,00
**********Fonte: Tesouro Municipal;2.311.800,00;2.311.800,00;2.311.800,00;7.500,00
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimoramento do Ensino;466.059,00;466.059,00;15.480,00;0,00
******Projeto/Atividade: Apoio Didático-Pedagógico Educacional;466.059,00;466.059,00;15.480,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;15.412,00;15.412,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;15.412,00;15.412,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;15.412,00;15.412,00;0,00;0,00
**********Fonte: Tesouro Municipal;15.412,00;15.412,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;38.530,00;38.530,00;15.480,00;0,00
********Categoria da Despesa: Despesas Correntes;38.530,00;38.530,00;15.480,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;38.530,00;38.530,00;15.480,00;0,00
**********Fonte: Tesouro Municipal;38.530,00;38.530,00;15.480,00;0,00
*******Elemento Econômico: Obrigações Tributárias e Contributivas;3.699,00;3.699,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.699,00;3.699,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;3.699,00;3.699,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.699,00;3.699,00;0,00;0,00
