Seleção;Orçado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal;100.000,00;37.439,75;17.399,75;7.439,75
*******Elemento Econômico: Material de Consumo;800.000,00;1.401.011,66;1.393.166,66;1.311.156,66
********Categoria da Despesa: Despesas Correntes;800.000,00;1.401.011,66;1.393.166,66;1.311.156,66
*********Modalidade da Despesa: Aplicações Diretas;800.000,00;1.401.011,66;1.393.166,66;1.311.156,66
**********Fonte: Tesouro Municipal;800.000,00;1.401.011,66;1.393.166,66;1.311.156,66
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.849.500,00;3.268.118,71;3.234.529,72;2.497.594,45
********Categoria da Despesa: Despesas Correntes;3.849.500,00;3.268.118,71;3.234.529,72;2.497.594,45
*********Modalidade da Despesa: Aplicações Diretas;3.849.500,00;3.268.118,71;3.234.529,72;2.497.594,45
**********Fonte: Tesouro Municipal;3.849.500,00;3.268.118,71;3.234.529,72;2.497.594,45
******Projeto/Atividade: Programa Dinheiro Direto na Escola - PDDE/FNDE - EF;891.802,00;891.802,00;621.611,51;621.611,51
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;891.802,00;891.802,00;621.611,51;621.611,51
********Categoria da Despesa: Despesas Correntes;891.802,00;891.802,00;621.611,51;621.611,51
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;891.802,00;891.802,00;621.611,51;621.611,51
**********Fonte: Transferências Federais;891.802,00;891.802,00;621.611,51;621.611,51
****Sub-Função: Formação de Recursos Humanos;123.200,00;43.050,00;43.047,20;41.031,20
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimo;123.200,00;43.050,00;43.047,20;41.031,20
******Projeto/Atividade: Formação e Aperfeiçoamento dos Profissionais da Educação;123.200,00;43.050,00;43.047,20;41.031,20
*******Elemento Econômico: Material de Consumo;15.000,00;15.000,00;14.997,20;12.981,20
********Categoria da Despesa: Despesas Correntes;15.000,00;15.000,00;14.997,20;12.981,20
*********Modalidade da Despesa: Aplicações Diretas;15.000,00;15.000,00;14.997,20;12.981,20
**********Fonte: Tesouro Municipal;15.000,00;15.000,00;14.997,20;12.981,20
*******Elemento Econômico: Obrigações Tributárias e Contributivas;7.200,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;7.200,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;7.200,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;7.200,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;14.400,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;14.400,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;14.400,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;14.400,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;65.000,00;28.050,00;28.050,00;28.050,00
********Categoria da Despesa: Despesas Correntes;65.000,00;28.050,00;28.050,00;28.050,00
*********Modalidade da Despesa: Aplicações Diretas;65.000,00;28.050,00;28.050,00;28.050,00
**********Fonte: Tesouro Municipal;65.000,00;28.050,00;28.050,00;28.050,00
*******Elemento Econômico: Serviços de Consultoria;21.600,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;21.600,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;21.600,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;21.600,00;0,00;0,00;0,00
****Sub-Função: Tecnologia da Informação;300.000,00;292.396,20;289.516,02;289.516,02
*****Programa: Sistema de informação e processamento de dados;300.000,00;292.396,20;289.516,02;289.516,02
******Projeto/Atividade: Aquisição de Materiais, Equipamentos e Serviços de Informática e Comunicação da SME;300.000,00;292.396,20;289.516,02;289.516,02
*******Elemento Econômico: Material de Consumo;300.000,00;292.396,20;289.516,02;289.516,02
********Categoria da Despesa: Despesas Correntes;300.000,00;292.396,20;289.516,02;289.516,02
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;292.396,20;289.516,02;289.516,02
**********Fonte: Tesouro Municipal;300.000,00;292.396,20;289.516,02;289.516,02
**Unidade: Diretoria Regional de Educação - Freguesia/Brasilândia;59.848.796,00;72.769.951,18;68.416.158,27;60.090.540,75
***Função: Educação;59.848.796,00;72.769.951,18;68.416.158,27;60.090.540,75
****Sub-Função: Administração Geral;3.611.033,00;3.048.742,56;2.731.090,42;2.097.759,74
*****Programa: Acesso à educação e qualidade do ensino - Educação integrada;1.670.613,00;1.472.163,32;1.389.040,47;1.099.409,51
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar- APM/PTRF - CEU;92.400,00;0,00;0,00;0,00
*******Elemento Econômico: Equipamentos e Material Permanente;27.720,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;27.720,00;0,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;27.720,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;27.720,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;64.680,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;64.680,00;0,00;0,00;0,00
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;64.680,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;64.680,00;0,00;0,00;0,00
******Projeto/Atividade: Operação e Manutenção dos Centros Educacionais Unificados;1.578.213,00;1.472.163,32;1.389.040,47;1.099.409,51
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;31.354,56;31.354,56;31.354,56
********Categoria da Despesa: Despesas Correntes;0,00;31.354,56;31.354,56;31.354,56
*********Modalidade da Despesa: Aplicações Diretas;0,00;31.354,56;31.354,56;31.354,56
**********Fonte: Tesouro Municipal;0,00;31.354,56;31.354,56;31.354,56
*******Elemento Econômico: Equipamentos e Material Permanente;24.200,00;14.200,00;12.869,97;12.869,97
********Categoria da Despesa: Despesas de Capital;24.200,00;14.200,00;12.869,97;12.869,97
*********Modalidade da Despesa: Aplicações Diretas;24.200,00;14.200,00;12.869,97;12.869,97
**********Fonte: Tesouro Municipal;24.200,00;14.200,00;12.869,97;12.869,97
*******Elemento Econômico: Material de Consumo;100.000,00;40.000,00;17.625,69;17.625,69
********Categoria da Despesa: Despesas Correntes;100.000,00;40.000,00;17.625,69;17.625,69
*********Modalidade da Despesa: Aplicações Diretas;100.000,00;40.000,00;17.625,69;17.625,69
**********Fonte: Tesouro Municipal;100.000,00;40.000,00;17.625,69;17.625,69
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.454.013,00;1.386.608,76;1.327.190,25;1.037.559,29
********Categoria da Despesa: Despesas Correntes;1.454.013,00;1.386.608,76;1.327.190,25;1.037.559,29
*********Modalidade da Despesa: Aplicações Diretas;1.454.013,00;1.386.608,76;1.327.190,25;1.037.559,29
**********Fonte: Tesouro Municipal;1.454.013,00;1.386.608,76;1.327.190,25;1.037.559,29
*****Programa: Acesso à educação e qualidade do ensino - Formação, Avaliação e Aprimo;934.000,00;338.905,00;333.402,80;228.563,80
******Projeto/Atividade: Apoio Didático-Pedagógico Educacional;934.000,00;338.905,00;333.402,80;228.563,80
*******Elemento Econômico: Equipamentos e Material Permanente;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;150.000,00;8.000,00;7.522,20;0,00
********Categoria da Despesa: Despesas Correntes;150.000,00;8.000,00;7.522,20;0,00
*********Modalidade da Despesa: Aplicações Diretas;150.000,00;8.000,00;7.522,20;0,00
**********Fonte: Tesouro Municipal;150.000,00;8.000,00;7.522,20;0,00
*******Elemento Econômico: Material de Distribuição Gratuita;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;604.000,00;315.905,00;315.905,00;218.588,20
********Categoria da Despesa: Despesas Correntes;604.000,00;315.905,00;315.905,00;218.588,20
*********Modalidade da Despesa: Aplicações Diretas;604.000,00;315.905,00;315.905,00;218.588,20
**********Fonte: Tesouro Municipal;604.000,00;315.905,00;315.905,00;218.588,20
*******Elemento Econômico: Premiações Culturais, Artísticas, Científicas, Desport. e Outras;30.000,00;15.000,00;9.975,60;9.975,60
********Categoria da Despesa: Despesas Correntes;30.000,00;15.000,00;9.975,60;9.975,60
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;15.000,00;9.975,60;9.975,60
**********Fonte: Tesouro Municipal;30.000,00;15.000,00;9.975,60;9.975,60
*******Elemento Econômico: Serviços de Consultoria;50.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;0,00;0,00;0,00
*****Programa: Suporte administrativo;1.006.420,00;1.237.674,24;1.008.647,15;769.786,43
******Projeto/Atividade: Administração da Diretoria Regional de Educação;1.006.420,00;1.237.674,24;1.008.647,15;769.786,43
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;30,00;30,00;30,00
********Categoria da Despesa: Despesas Correntes;0,00;30,00;30,00;30,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;30,00;30,00;30,00
**********Fonte: Tesouro Municipal;0,00;30,00;30,00;30,00
*******Elemento Econômico: Equipamentos e Material Permanente;50.000,00;180.798,66;97.700,00;50.200,00
********Categoria da Despesa: Despesas de Capital;50.000,00;180.798,66;97.700,00;50.200,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;180.798,66;97.700,00;50.200,00
**********Fonte: Tesouro Municipal;50.000,00;180.798,66;97.700,00;50.200,00
*******Elemento Econômico: Material de Consumo;146.900,00;125.991,04;109.977,84;93.934,19
********Categoria da Despesa: Despesas Correntes;146.900,00;125.991,04;109.977,84;93.934,19
*********Modalidade da Despesa: Aplicações Diretas;146.900,00;125.991,04;109.977,84;93.934,19
**********Fonte: Tesouro Municipal;146.900,00;125.991,04;109.977,84;93.934,19
*******Elemento Econômico: Obrigações Tributárias e Contributivas;27.600,00;27.600,00;12.352,32;8.255,92
********Categoria da Despesa: Despesas Correntes;27.600,00;27.600,00;12.352,32;8.255,92
*********Modalidade da Despesa: Aplicações Diretas;27.600,00;27.600,00;12.352,32;8.255,92
**********Fonte: Tesouro Municipal;27.600,00;27.600,00;12.352,32;8.255,92
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;766.920,00;903.254,54;788.586,99;617.366,32
********Categoria da Despesa: Despesas Correntes;766.920,00;903.254,54;788.586,99;617.366,32
*********Modalidade da Despesa: Aplicações Diretas;766.920,00;903.254,54;788.586,99;617.366,32
**********Fonte: Tesouro Municipal;766.920,00;903.254,54;788.586,99;617.366,32
*******Elemento Econômico: Passagens e Despesas com Locomoção;10.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;10.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;10.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;0,00;0,00;0,00
*******Elemento Econômico: Serviços de Consultoria;5.000,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;5.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;5.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;5.000,00;0,00;0,00;0,00
****Sub-Função: Educação Especial;248.082,00;508.383,41;472.743,51;355.597,82
*****Programa: Acesso à educação e qualidade do ensino - Educação especial;248.082,00;508.383,41;472.743,51;355.597,82
******Projeto/Atividade: Operação e Manutenção da Educação Especial;248.082,00;508.383,41;472.743,51;355.597,82
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;390,00;390,00;390,00
********Categoria da Despesa: Despesas Correntes;0,00;390,00;390,00;390,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;390,00;390,00;390,00
**********Fonte: Tesouro Municipal;0,00;390,00;390,00;390,00
*******Elemento Econômico: Equipamentos e Material Permanente;50.000,00;1.974,22;0,00;0,00
********Categoria da Despesa: Despesas de Capital;50.000,00;1.974,22;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;1.974,22;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;1.974,22;0,00;0,00
*******Elemento Econômico: Material de Consumo;50.000,00;250.612,39;240.292,39;205.340,89
********Categoria da Despesa: Despesas Correntes;50.000,00;250.612,39;240.292,39;205.340,89
*********Modalidade da Despesa: Aplicações Diretas;50.000,00;250.612,39;240.292,39;205.340,89
**********Fonte: Tesouro Municipal;50.000,00;250.612,39;240.292,39;205.340,89
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;148.082,00;255.406,80;232.061,12;149.866,93
********Categoria da Despesa: Despesas Correntes;148.082,00;255.406,80;232.061,12;149.866,93
*********Modalidade da Despesa: Aplicações Diretas;148.082,00;255.406,80;232.061,12;149.866,93
**********Fonte: Tesouro Municipal;148.082,00;255.406,80;232.061,12;149.866,93
****Sub-Função: Educação Infantil;47.489.942,00;60.129.282,82;56.969.512,62;51.153.394,06
*****Programa: Acesso à educação e qualidade do ensino - Educação infantil;47.489.942,00;60.129.282,82;56.969.512,62;51.153.394,06
******Projeto/Atividade: Autonomia e Gestão Democrática dos Recursos na Rede Escolar - APM/PTRF - EI;1.178.550,00;1.415.376,00;1.415.376,00;1.415.376,00
*******Elemento Econômico: Equipamentos e Material Permanente;300.650,00;243.346,60;243.346,60;243.346,60
********Categoria da Despesa: Despesas de Capital;300.650,00;243.346,60;243.346,60;243.346,60
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;300.650,00;243.346,60;243.346,60;243.346,60
**********Fonte: Tesouro Municipal;300.650,00;243.346,60;243.346,60;243.346,60
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;877.900,00;1.172.029,40;1.172.029,40;1.172.029,40
********Categoria da Despesa: Despesas Correntes;877.900,00;1.172.029,40;1.172.029,40;1.172.029,40
*********Modalidade da Despesa: Transferências a Instituições Privadas sem fins Lucrativos;877.900,00;1.172.029,40;1.172.029,40;1.172.029,40
**********Fonte: Tesouro Municipal;877.900,00;1.172.029,40;1.172.029,40;1.172.029,40
******Projeto/Atividade: Convênios para Operação e Manutenção de CEIs e Creches;41.090.513,00;53.635.035,00;51.463.032,16;46.900.538,83
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;169.039,42;168.625,77;168.625,77
********Categoria da Despesa: Despesas Correntes;0,00;169.039,42;168.625,77;168.625,77
*********Modalidade da Despesa: Aplicações Diretas;0,00;169.039,42;168.625,77;168.625,77
**********Fonte: Tesouro Municipal;0,00;169.039,42;168.625,77;168.625,77
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;80.813,00;53.666,90;53.666,90;47.717,58
********Categoria da Despesa: Despesas Correntes;80.813,00;53.666,90;53.666,90;47.717,58
*********Modalidade da Despesa: Aplicações Diretas;80.813,00;53.666,90;53.666,90;47.717,58
**********Fonte: Tesouro Municipal;80.813,00;53.666,90;53.666,90;47.717,58
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;41.009.700,00;53.412.328,68;51.240.739,49;46.684.195,48
********Categoria da Despesa: Despesas Correntes;41.009.700,00;53.412.328,68;51.240.739,49;46.684.195,48
*********Modalidade da Despesa: Aplicações Diretas;41.009.700,00;53.412.328,68;51.240.739,49;46.684.195,48
**********Fonte: Tesouro Municipal;41.009.700,00;53.412.328,68;51.240.739,49;46.684.195,48
******Projeto/Atividade: Operação e Manutenção de Centros de Educação Infantil;1.493.855,00;1.488.745,46;1.200.379,33;869.483,96
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;780,00;780,00;780,00
********Categoria da Despesa: Despesas Correntes;0,00;780,00;780,00;780,00
*********Modalidade da Despesa: Aplicações Diretas;0,00;780,00;780,00;780,00
**********Fonte: Tesouro Municipal;0,00;780,00;780,00;780,00
*******Elemento Econômico: Equipamentos e Material Permanente;48.500,00;72.000,00;7.830,00;0,00
********Categoria da Despesa: Despesas de Capital;48.500,00;72.000,00;7.830,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;48.500,00;72.000,00;7.830,00;0,00
**********Fonte: Tesouro Municipal;48.500,00;72.000,00;7.830,00;0,00
*******Elemento Econômico: Material de Consumo;200.000,00;249.642,28;204.522,28;181.751,32
********Categoria da Despesa: Despesas Correntes;200.000,00;249.642,28;204.522,28;181.751,32
